
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-8-9,30,23,17,20,17,14,94,70,36,1016,1013,1012,31,15,5,37,14,,8.89,4,Lluvia-Tormenta,150<br />
2014-8-10,28,22,17,19,18,16,96,68,43,1016,1013,1011,31,15,5,23,13,,0.00,3,,135<br />
2014-8-11,29,23,18,20,18,16,94,73,38,1016,1012,1010,31,14,8,37,18,55,1.02,6,Lluvia,319<br />
2014-8-12,19,17,16,17,16,14,94,86,73,1017,1016,1014,31,13,10,26,11,,3.05,7,Lluvia,306<br />
2014-8-13,22,18,14,18,16,14,100,86,67,1015,1010,1004,31,12,6,39,11,60,2.03,7,Lluvia,148<br />
2014-8-14,21,18,16,15,12,10,74,62,49,1014,1012,1008,31,14,10,40,24,53,0.00,6,Lluvia,288<br />
2014-8-15,23,19,14,14,11,8,94,63,26,1015,1014,1012,31,14,5,26,13,35,11.94,5,Lluvia-Tormenta,273<br />
2014-8-16,21,18,14,12,10,9,77,61,41,1018,1016,1015,31,15,10,35,24,47,0.25,4,Lluvia,282<br />
2014-8-17,23,18,13,11,9,8,82,57,30,1019,1016,1013,31,14,10,29,21,,0.00,2,,295<br />
2014-8-18,25,18,11,16,12,9,94,64,34,1013,1012,1009,31,15,10,35,14,,0.00,4,Lluvia,164<br />
2014-8-19,20,17,14,16,14,12,94,76,56,1014,1013,1011,31,14,6,26,11,,0.00,6,Lluvia,351<br />
2014-8-20,19,17,14,15,13,9,96,78,49,1017,1016,1014,31,13,10,19,10,,0.00,6,Lluvia,321<br />
2014-8-21,22,17,12,13,12,10,100,76,39,1018,1017,1016,31,13,6,21,14,,4.06,5,Lluvia,327<br />
2014-8-22,22,17,12,15,13,11,94,76,46,1019,1016,1014,31,14,10,27,11,,0.25,4,Lluvia,134<br />
2014-8-23,22,17,13,17,15,12,100,86,61,1016,1014,1012,27,11,0,21,10,,35.05,6,Niebla-Lluvia-Tormenta,147<br />
2014-8-24,18,15,12,13,10,7,88,66,39,1020,1016,1013,31,15,10,40,23,,0.51,4,Lluvia,293<br />
2014-8-25,21,14,8,11,8,6,93,63,34,1021,1018,1014,31,16,10,29,13,,0.00,3,,158<br />
2014-8-26,23,18,12,16,13,11,94,80,50,1014,1009,1007,31,15,10,19,11,,2.03,6,Lluvia,170<br />
2014-8-27,20,17,14,16,13,9,100,79,51,1018,1011,1007,31,13,5,40,11,,0.25,5,Lluvia,317<br />
2014-8-28,22,15,8,12,9,6,100,64,30,1021,1019,1018,31,14,10,21,11,,0.00,1,,116<br />
2014-8-29,24,17,9,14,12,9,100,69,37,1020,1019,1016,31,15,6,18,10,,0.00,6,,147<br />
2014-8-30,18,16,14,17,15,12,100,90,77,1020,1019,1017,24,11,5,11,6,,7.11,6,Lluvia,167<br />
2014-8-31,20,18,15,17,16,14,100,91,74,1018,1014,1011,31,11,2,27,10,,6.10,6,Niebla-Lluvia-Tormenta,159<br />
2014-9-1,14,13,12,14,13,11,100,94,79,1015,1013,1011,18,8,3,32,27,,29.97,7,Lluvia,301<br />
2014-9-2,15,14,13,14,13,12,100,91,81,1018,1016,1015,31,11,5,35,27,,8.89,7,Lluvia,305<br />
2014-9-3,18,16,14,15,14,14,94,86,73,1019,1017,1017,19,11,6,26,19,,0.00,7,Lluvia,311<br />
2014-9-4,24,19,14,19,16,13,100,82,57,1019,1018,1016,14,9,5,14,13,,0.00,6,,327<br />
2014-9-5,25,20,14,18,16,14,100,77,43,1018,1016,1013,26,10,3,13,6,,0.00,4,,32<br />
2014-9-6,22,19,16,17,16,14,94,80,56,1015,1014,1013,31,13,6,14,6,,0.51,6,Lluvia,160<br />
2014-9-7,22,18,14,17,15,13,100,84,62,1016,1015,1014,27,13,8,14,6,,0.00,6,Lluvia,144<br />
2014-9-8,25,19,12,17,15,13,100,80,45,1017,1016,1015,26,9,0,11,6,,0.00,3,Niebla,148<br />
2014-9-9,25,19,13,18,16,13,100,80,49,1016,1015,1014,31,9,0,27,8,50,2.03,2,Niebla-Lluvia-Tormenta,244<br />
2014-9-10,22,18,14,16,13,11,94,73,45,1016,1015,1013,26,12,6,16,11,,0.00,5,,337<br />
2014-9-11,14,13,13,14,13,11,100,91,76,1014,1012,1011,19,8,3,23,13,,26.92,7,Lluvia,316<br />
2014-9-12,18,16,13,13,12,10,100,81,57,1017,1013,1009,31,12,6,26,18,,3.05,6,Lluvia,297<br />
2014-9-13,18,16,13,16,14,12,100,92,81,1018,1016,1014,31,10,2,26,14,,10.92,6,Lluvia-Tormenta,328<br />
2014-9-14,19,17,13,17,15,13,100,93,75,1018,1016,1016,31,10,5,24,10,,9.91,7,Lluvia,338<br />
2014-9-15,20,17,14,16,16,14,100,92,72,1018,1017,1016,16,7,3,13,8,,0.00,6,Niebla-Lluvia,360<br />
2014-9-16,19,16,12,16,14,12,100,89,63,1020,1019,1018,31,8,0,14,5,,0.00,6,Niebla,137<br />
2014-9-17,22,17,12,15,13,12,100,79,42,1019,1019,1017,31,10,0,26,11,,0.00,2,Niebla,134<br />
2014-9-18,21,17,12,13,12,11,94,71,43,1019,1018,1017,31,18,10,40,21,,0.00,6,,144<br />
2014-9-19,21,17,13,16,14,12,94,80,56,1018,1016,1015,18,11,9,23,16,,0.00,5,,132<br />
2014-9-20,24,19,13,17,16,13,100,81,51,1016,1015,1012,31,9,0,14,8,,0.00,5,Niebla-Lluvia,158<br />
2014-9-21,25,20,15,16,14,12,94,69,41,1014,1012,1010,31,14,10,32,13,,0.00,4,,283<br />
2014-9-22,17,14,11,14,9,7,88,70,46,1014,1012,1009,31,13,7,37,24,60,3.05,5,Lluvia,296<br />
2014-9-23,16,12,9,8,7,4,87,69,46,1021,1017,1013,31,11,10,39,26,58,0.00,5,Lluvia,300<br />
2014-9-24,17,10,3,9,7,2,100,73,45,1021,1017,1012,31,14,6,32,14,,0.00,3,,154<br />
2014-9-25,16,12,9,10,9,8,100,74,50,1021,1016,1012,31,14,10,34,16,,0.00,6,,284<br />
2014-9-26,16,13,12,12,10,9,96,78,63,1023,1022,1020,31,12,5,29,21,,0.51,6,Lluvia,298<br />
2014-9-27,17,14,12,15,13,12,100,87,71,1029,1026,1023,31,12,5,26,18,,1.02,6,Lluvia,300<br />
2014-9-28,19,13,6,13,11,7,100,81,48,1030,1028,1027,31,10,0,18,8,,0.00,1,Niebla,133<br />
2014-9-29,21,15,9,14,12,9,100,82,53,1029,1026,1025,29,11,0,21,11,,0.00,5,Niebla,132<br />
2014-9-30,17,13,9,14,12,10,100,93,74,1027,1026,1025,11,5,0,14,6,,0.00,5,Niebla,18<br />
2014-10-1,18,15,12,16,14,11,100,93,74,1027,1025,1025,11,5,0,11,5,,5.08,6,Niebla-Lluvia,356<br />
2014-10-2,18,16,13,16,13,11,100,85,60,1028,1027,1025,29,10,0,23,10,,0.25,5,Niebla-Lluvia,322<br />
2014-10-3,18,14,10,12,11,9,100,82,50,1028,1026,1024,24,9,5,19,11,,0.00,4,,348<br />
2014-10-4,16,12,9,12,11,9,94,86,67,1025,1022,1020,11,8,5,18,10,,0.00,6,,67<br />
2014-10-5,17,14,11,12,10,8,100,78,55,1021,1019,1019,19,10,6,26,18,,0.00,4,,127<br />
2014-10-6,18,13,9,10,9,8,94,74,47,1020,1017,1016,21,11,6,34,21,,0.00,2,,135<br />
2014-10-7,16,13,11,12,11,9,88,81,67,1016,1016,1015,14,10,8,40,27,52,0.00,4,,141<br />
2014-10-8,20,17,13,15,13,12,94,83,65,1018,1016,1013,26,9,5,27,18,,0.00,6,,128<br />
2014-10-9,23,18,13,15,14,13,94,78,50,1015,1013,1012,31,14,6,23,13,,0.00,5,,124<br />
2014-10-10,21,16,11,15,13,11,100,86,57,1018,1016,1013,24,6,0,11,6,,0.00,3,Niebla,29<br />
2014-10-11,17,13,9,14,13,10,100,96,83,1017,1015,1014,10,4,0,11,6,,0.00,5,Niebla,353<br />
2014-10-12,21,16,10,16,14,10,100,87,58,1017,1016,1013,14,6,0,21,8,,0.00,3,Niebla,56<br />
2014-10-13,17,16,14,15,14,13,100,92,80,1013,1011,1008,10,6,2,16,10,,0.00,6,Niebla,142<br />
2014-10-14,21,16,11,15,12,11,100,78,41,1012,1010,1007,31,8,0,32,11,,0.00,3,Niebla,258<br />
2014-10-15,17,13,9,13,12,9,100,90,68,1012,1009,1008,27,9,0,14,6,,0.00,6,Niebla,25<br />
2014-10-16,22,16,10,14,12,9,100,78,42,1011,1010,1009,31,12,5,14,8,,0.00,5,Lluvia,223<br />
2014-10-17,15,14,13,14,12,11,100,85,66,1021,1014,1009,31,9,4,26,11,,17.02,6,Lluvia,296<br />
2014-10-18,18,14,10,12,11,8,94,74,49,1027,1024,1021,31,13,5,23,13,,0.00,3,,339<br />
2014-10-19,21,15,9,14,12,10,100,81,51,1027,1023,1020,31,14,5,23,13,,0.00,2,,143<br />
2014-10-20,21,14,8,14,12,9,100,78,48,1021,1017,1015,31,10,0,21,8,,0.00,5,Niebla-Lluvia,264<br />
2014-10-21,18,16,13,14,13,10,100,85,52,1015,1011,1002,31,11,3,26,10,,3.05,7,Lluvia,245<br />
2014-10-22,9,8,7,13,5,3,92,72,53,1008,1006,1002,31,13,10,58,34,87,2.03,7,Lluvia,293<br />
2014-10-23,9,8,6,8,6,3,93,84,70,1018,1011,1006,31,12,8,40,27,50,2.03,7,Lluvia,329<br />
2014-10-24,11,8,4,5,4,2,87,75,56,1024,1020,1017,31,13,10,37,31,60,0.00,7,,351<br />
2014-10-25,9,6,2,6,4,2,100,85,73,1027,1024,1023,13,9,5,21,10,,0.00,6,,102<br />
2014-10-26,8,7,5,7,6,5,100,94,83,1032,1029,1026,9,6,2,11,6,,0.00,7,,128<br />
2014-10-27,9,6,3,6,4,3,100,91,69,1032,1030,1028,11,6,0,26,13,,0.00,4,Niebla,118<br />
2014-10-28,7,3,0,5,3,1,100,96,79,1030,1026,1022,10,3,0,26,13,,0.00,2,Niebla,119<br />
2014-10-29,9,6,1,4,3,1,100,82,55,1023,1021,1020,18,9,5,23,13,,0.00,4,,131<br />
2014-10-30,9,6,3,6,4,3,100,87,75,1029,1026,1022,10,6,0,11,5,,0.00,6,Niebla,159<br />
2014-10-31,12,7,2,7,5,2,100,85,58,1029,1028,1027,18,7,0,21,6,,0.00,4,Niebla,355<br />
2014-11-1,11,8,4,8,6,4,100,93,72,1028,1026,1024,8,4,0,14,8,,0.00,4,Niebla,142<br />
2014-11-2,10,8,5,8,6,4,100,95,84,1025,1022,1018,10,3,0,32,13,,0.00,3,Niebla,123<br />
2014-11-3,8,7,5,7,6,5,100,93,86,1019,1015,1009,7,4,1,32,24,,0.00,6,,131<br />
2014-11-4,18,11,4,9,7,4,100,74,35,1009,1005,1002,31,5,0,53,18,74,0.00,6,Niebla,160<br />
2014-11-5,19,15,11,10,9,7,82,65,46,1006,1004,1002,31,21,10,55,39,55,0.00,3,,148<br />
2014-11-6,14,11,9,11,9,7,93,78,58,1014,1011,1006,31,13,8,40,21,,0.51,6,Lluvia,40<br />
2014-11-7,17,12,7,14,11,7,100,91,83,1014,1011,1009,13,9,3,29,11,,0.00,7,Lluvia,133<br />
2014-11-8,11,10,8,9,8,7,100,87,69,1018,1016,1012,23,11,4,26,13,,2.03,7,Niebla-Lluvia,324<br />
2014-11-9,14,10,7,10,9,7,100,88,62,1015,1013,1012,29,10,0,43,18,,0.00,4,Niebla,136<br />
2014-11-10,16,13,10,12,11,9,94,85,64,1014,1013,1012,31,12,10,40,31,,0.00,4,,138<br />
2014-11-11,18,14,10,12,11,9,94,83,57,1014,1013,1011,31,13,6,37,23,,0.00,5,,135<br />
2014-11-12,14,11,9,11,9,8,94,88,75,1011,1009,1007,9,7,5,35,27,,0.00,5,,127<br />
2014-11-13,12,10,8,10,8,7,93,84,67,1016,1013,1009,13,9,6,19,10,,0.00,6,Lluvia,336<br />
2014-11-14,14,11,8,11,9,8,100,87,73,1016,1015,1013,10,8,3,29,11,,0.00,6,,125<br />
2014-11-15,12,11,10,10,9,8,94,86,78,1013,1009,1006,11,9,6,42,32,58,0.00,7,,139<br />
2014-11-16,11,9,7,9,8,6,100,91,83,1009,1007,1005,10,8,2,43,27,,0.00,7,,113<br />
2014-11-17,9,8,8,8,8,7,100,96,90,1011,1009,1008,13,7,2,27,18,,0.76,7,Lluvia,120<br />
2014-11-18,11,8,6,9,7,4,100,91,69,1012,1008,1005,26,9,5,35,19,53,6.10,7,Lluvia,130<br />
2014-11-19,11,7,3,6,5,4,100,82,55,1023,1016,1011,31,12,5,32,14,37,0.00,6,Lluvia,250<br />
2014-11-20,8,7,5,5,4,3,87,79,66,1027,1025,1023,31,14,10,26,18,,0.00,6,,340<br />
2014-11-21,7,6,3,4,3,2,87,79,62,1027,1026,1025,27,12,10,14,11,,0.00,6,,359<br />
2014-11-22,6,4,3,4,3,2,93,88,73,1028,1026,1024,14,8,6,18,6,,0.00,7,,97<br />
2014-11-23,7,4,2,3,2,1,93,81,64,1030,1028,1026,11,9,6,26,16,,0.00,3,,131<br />
2014-11-24,4,3,2,3,2,1,94,90,79,1029,1026,1025,10,6,3,26,19,,0.51,6,Lluvia,134<br />
2014-11-25,4,3,3,4,3,2,100,94,83,1029,1027,1026,7,4,1,11,8,,0.00,7,Lluvia,110<br />
2014-11-26,4,2,1,3,1,0,100,86,72,1028,1023,1020,10,7,3,26,16,,0.00,6,,124<br />
2014-11-27,3,2,1,1,-1,-2,100,79,59,1022,1018,1016,14,9,3,40,27,52,0.00,7,,129<br />
2014-11-28,1,1,1,1,1,0,100,98,89,1021,1018,1016,5,3,2,26,18,,0.00,7,Lluvia,112<br />
2014-11-29,3,2,1,3,2,1,100,98,86,1021,1020,1019,6,3,2,18,11,,0.00,7,Lluvia,99<br />
2014-11-30,3,2,2,3,2,2,100,98,93,1020,1017,1015,5,3,1,21,13,,0.00,7,Lluvia,111<br />
2014-12-1,2,1,1,2,2,1,100,97,87,1016,1013,1011,14,6,2,23,18,,7.11,7,Lluvia,106<br />
2014-12-2,3,2,1,3,2,1,100,97,90,1017,1013,1011,21,5,3,19,14,,0.51,7,Lluvia,114<br />
2014-12-3,5,3,2,4,3,2,100,98,92,1022,1019,1016,10,5,2,26,16,,0.25,7,Lluvia,120<br />
2014-12-4,7,5,3,4,3,3,100,88,72,1022,1020,1019,24,11,6,23,14,,0.00,7,,132<br />
2014-12-5,6,6,4,5,4,3,100,92,77,1021,1019,1018,16,9,3,26,19,,2.03,7,Lluvia,133<br />
2014-12-6,6,5,4,6,5,4,100,97,92,1021,1019,1018,10,5,1,16,8,,1.02,7,Niebla-Lluvia,340<br />
2014-12-7,5,4,4,5,4,3,100,96,87,1020,1019,1017,19,10,5,24,16,,7.11,7,Lluvia,307<br />
2014-12-8,6,3,1,4,2,-1,93,79,59,1021,1018,1017,31,12,8,34,19,,0.76,6,Lluvia,316<br />
2014-12-9,4,2,0,0,-2,-3,93,77,51,1029,1024,1019,31,15,10,34,19,,0.00,1,,324<br />
2014-12-10,4,1,-2,-1,-3,-4,87,74,44,1029,1024,1019,23,12,6,32,21,,0.00,6,,320<br />
2014-12-11,8,3,-1,3,0,-2,87,69,41,1021,1018,1016,31,12,8,23,14,,0.00,6,,227<br />
2014-12-12,9,5,1,1,0,-2,87,66,47,1019,1014,1010,31,19,10,29,18,,0.00,2,,168<br />
2014-12-13,4,2,0,2,1,-1,100,87,71,1020,1016,1012,19,7,3,23,13,,0.00,6,,134<br />
2014-12-14,4,2,-1,4,2,0,100,99,93,1022,1020,1018,5,1,0,19,11,,1.02,7,Niebla,182<br />
2014-12-15,3,2,1,3,2,1,100,99,93,1022,1020,1018,7,1,0,13,8,,0.00,7,Niebla-Lluvia,182<br />
2014-12-16,3,2,1,3,2,1,100,99,93,1019,1014,1012,7,2,0,14,10,,0.25,7,Niebla-Lluvia,180<br />
2014-12-17,7,4,2,5,3,1,100,85,55,1015,1013,1011,31,11,5,21,11,,0.76,6,Lluvia,298<br />
2014-12-18,11,7,4,8,5,3,93,80,66,1017,1016,1012,31,11,10,24,13,,0.00,6,Lluvia,232<br />
2014-12-19,16,12,7,10,7,5,94,68,44,1018,1016,1014,31,11,10,42,21,63,2.03,4,Lluvia,253<br />
2014-12-20,10,8,7,7,2,-1,87,63,41,1023,1019,1016,27,11,10,52,32,76,0.00,4,Lluvia,282<br />
2014-12-21,8,6,4,2,-1,-3,81,59,36,1029,1026,1019,31,11,10,52,35,76,0.00,4,Lluvia,286<br />
2014-12-22,12,8,3,2,1,-1,70,52,32,1028,1022,1019,10,10,10,40,24,55,0.00,6,Lluvia,280<br />
2014-12-23,12,10,8,3,1,-3,58,47,24,1022,1020,1019,,,,40,27,63,0.00,,,285<br />
2014-12-24,13,6,-2,0,-2,-5,86,56,20,1022,1020,1018,31,15,10,37,13,60,0.00,1,,256<br />
2014-12-25,11,8,5,5,2,-3,93,68,42,1023,1021,1018,31,11,5,42,29,60,1.02,5,Lluvia,285<br />
2014-12-26,4,1,-1,-1,-3,-7,100,63,40,1025,1023,1020,31,10,2,40,31,60,0.00,4,Nieve,319<br />
2014-12-27,-1,-3,-4,-2,-4,-7,95,80,64,1024,1013,1004,31,12,6,27,13,42,0.25,5,Nieve,103<br />
2014-12-28,-3,-4,-6,-2,-6,-12,100,82,51,1024,1012,1004,18,7,1,39,21,61,2.03,7,Nieve,24<br />
2014-12-29,-4,-6,-7,-6,-9,-11,86,73,54,1030,1025,1023,26,10,5,39,29,,0.51,5,Nieve,302<br />
2014-12-30,-3,-7,-10,-8,-9,-13,86,71,54,1035,1032,1030,31,12,10,32,24,,0.00,4,,325<br />
2014-12-31,-5,-8,-10,-8,-11,-13,86,73,46,1038,1035,1032,16,11,8,14,8,,0.00,6,Nieve,143<br />
