
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-8-5,26,21,16,17,15,11,94,73,33,1018,1016,1015,31,16,10,19,8,,0.76,5,Lluvia,294<br />
2014-8-6,26,20,14,16,11,2,94,59,15,1018,1017,1015,31,18,10,19,8,,0.00,3,Niebla,268<br />
2014-8-7,25,19,13,16,13,10,94,63,38,1016,1014,1013,31,18,10,16,6,,0.00,6,Niebla-Lluvia-Tormenta,165<br />
2014-8-8,26,20,14,16,13,9,100,63,25,1016,1014,1012,31,14,5,13,5,,0.00,2,Niebla,292<br />
2014-8-9,28,23,17,18,14,12,88,57,33,1015,1010,1007,31,17,9,26,11,,2.03,4,Lluvia,226<br />
2014-8-10,29,21,14,17,14,12,94,62,29,1016,1011,1005,31,13,10,26,8,37,5.08,6,Niebla-Lluvia-Tormenta,120<br />
2014-8-11,23,21,18,18,12,5,94,58,23,1012,1010,1005,31,16,10,26,16,,0.00,6,Lluvia-Tormenta,243<br />
2014-8-12,23,18,12,13,9,5,88,55,23,1012,1011,1010,31,12,10,32,11,,2.03,5,Lluvia,223<br />
2014-8-13,25,19,12,15,9,6,88,50,24,1010,1007,1003,31,17,10,21,10,,6.10,6,Lluvia,181<br />
2014-8-14,22,18,14,15,12,8,94,66,34,1010,1008,1004,31,13,10,26,14,,0.00,4,Lluvia,256<br />
2014-8-15,21,18,14,13,12,7,88,69,33,1011,1010,1009,31,17,10,23,11,,0.00,6,Lluvia,254<br />
2014-8-16,21,17,13,13,11,8,94,77,37,1015,1013,1011,31,14,10,26,13,35,6.10,4,Lluvia,274<br />
2014-8-17,21,17,13,12,9,7,88,62,33,1015,1010,1005,31,14,10,26,14,,0.00,6,Lluvia,233<br />
2014-8-18,21,18,14,10,8,3,68,52,23,1006,1004,1002,10,10,10,40,23,58,0.00,4,Lluvia-Tormenta,233<br />
2014-8-19,21,16,11,11,8,5,94,63,26,1011,1009,1006,31,11,9,26,21,,0.76,5,Lluvia,239<br />
2014-8-20,19,14,9,10,7,5,88,65,31,1015,1013,1010,31,11,10,29,19,,0.00,4,Lluvia,252<br />
2014-8-21,19,13,8,10,7,4,93,64,29,1016,1015,1015,31,14,10,21,6,,0.51,4,Niebla-Lluvia,243<br />
2014-8-22,21,16,11,8,6,2,76,49,21,1015,1013,1011,10,10,10,23,6,,0.00,6,,197<br />
2014-8-23,21,16,11,10,7,4,82,56,23,1013,1011,1011,31,14,10,21,13,,0.00,4,Lluvia,251<br />
2014-8-24,18,13,9,9,7,4,93,65,33,1017,1015,1013,31,11,10,27,13,,0.25,2,Lluvia,273<br />
2014-8-25,19,13,8,8,6,2,93,60,24,1017,1015,1011,31,16,10,29,13,,0.00,4,Niebla-Lluvia,251<br />
2014-8-26,19,15,11,10,7,2,88,60,22,1011,1008,1007,31,12,10,13,8,,0.00,6,Lluvia,163<br />
2014-8-27,21,13,6,11,7,3,94,62,22,1017,1013,1009,31,13,10,19,6,,0.00,2,Niebla,286<br />
2014-8-28,23,16,7,9,6,2,94,53,17,1019,1017,1016,31,12,10,16,5,,0.00,2,Niebla,267<br />
2014-8-29,22,17,13,16,11,7,88,64,46,1017,1015,1014,31,16,10,19,6,,0.00,5,Niebla-Lluvia,187<br />
2014-8-30,22,18,13,14,12,10,94,71,41,1016,1016,1015,31,13,8,23,8,,0.00,6,Niebla-Lluvia,248<br />
2014-8-31,19,16,13,15,13,9,94,78,45,1015,1013,1011,31,13,8,11,5,,1.02,6,Lluvia,251<br />
2014-9-1,17,14,12,14,12,11,94,85,63,1019,1016,1013,31,10,1,14,6,,0.25,7,Lluvia,288<br />
2014-9-2,20,17,14,14,11,7,94,71,36,1025,1021,1018,31,9,3,23,8,,0.00,6,Lluvia,57<br />
2014-9-3,21,18,14,12,10,8,88,61,34,1026,1025,1024,31,16,10,26,10,39,0.00,6,Lluvia,44<br />
2014-9-4,24,18,12,13,11,9,82,62,35,1025,1023,1020,31,26,10,26,11,,0.00,1,,65<br />
2014-9-5,26,20,15,13,13,11,82,59,31,1020,1017,1014,31,28,19,23,13,,0.00,,,91<br />
2014-9-6,27,21,14,16,12,10,82,56,24,1015,1013,1011,31,20,10,19,10,,0.25,6,Lluvia-Tormenta,78<br />
2014-9-7,26,21,15,17,15,13,88,68,40,1014,1013,1012,27,14,10,11,5,,0.00,3,Niebla-Lluvia,310<br />
2014-9-8,23,19,16,17,13,8,94,68,27,1017,1016,1014,31,12,2,13,6,,0.00,5,Lluvia,303<br />
2014-9-9,21,16,10,12,10,8,94,67,38,1018,1017,1016,31,16,10,27,10,37,0.00,5,Lluvia,276<br />
2014-9-10,17,14,12,13,11,10,94,77,62,1017,1016,1014,27,13,6,21,13,,0.51,6,Niebla-Lluvia-Tormenta,279<br />
2014-9-11,17,14,11,12,11,10,94,81,55,1020,1017,1015,26,13,8,16,8,,0.25,5,Niebla-Lluvia,31<br />
2014-9-12,18,16,13,16,14,12,94,85,73,1020,1018,1017,26,10,6,21,13,37,0.00,7,Lluvia,18<br />
2014-9-13,19,17,16,17,16,14,94,86,73,1022,1020,1019,31,9,2,14,8,,0.00,7,Lluvia,1<br />
2014-9-14,20,18,15,18,16,13,94,86,61,1021,1019,1018,27,9,3,14,6,,5.08,7,Lluvia,347<br />
2014-9-15,26,21,16,13,12,10,77,56,28,1020,1019,1019,26,18,10,23,11,,0.00,7,,68<br />
2014-9-16,25,20,16,13,12,10,77,56,30,1020,1019,1018,26,21,14,24,14,,0.00,,,79<br />
2014-9-17,24,19,14,13,11,10,77,59,35,1019,1017,1016,31,20,10,23,13,,0.00,1,,76<br />
2014-9-18,24,19,14,12,10,8,77,54,28,1016,1015,1014,31,23,10,26,14,,0.00,1,,102<br />
2014-9-19,23,18,12,14,12,10,94,75,53,1015,1014,1013,26,15,10,13,6,,0.51,6,Niebla-Lluvia,97<br />
2014-9-20,21,17,13,16,14,12,94,85,62,1014,1013,1012,18,8,3,11,5,,0.25,6,Niebla-Lluvia,347<br />
2014-9-21,18,16,13,16,14,9,100,88,67,1012,1011,1010,31,8,0,21,8,,0.00,6,Niebla-Lluvia-Tormenta,283<br />
2014-9-22,14,12,10,10,8,4,94,78,47,1014,1010,1008,31,13,6,34,19,50,2.03,6,Lluvia,285<br />
2014-9-23,15,11,8,9,5,2,94,66,32,1020,1017,1014,26,13,10,19,11,,0.00,3,Lluvia,306<br />
2014-9-24,16,11,7,7,6,4,87,64,35,1019,1014,1010,31,16,10,23,8,,0.00,7,Niebla,195<br />
2014-9-25,17,13,9,12,9,7,94,78,52,1018,1013,1009,31,14,6,29,13,,2.03,6,Lluvia,261<br />
2014-9-26,17,14,12,14,12,9,94,87,63,1022,1019,1017,31,10,3,19,13,,0.00,7,Lluvia,264<br />
2014-9-27,18,13,9,14,10,7,94,77,40,1029,1026,1022,27,10,8,14,10,,0.00,4,Niebla-Lluvia,289<br />
2014-9-28,21,13,6,12,9,5,94,72,40,1029,1026,1023,31,15,10,14,3,,0.00,5,Niebla,173<br />
2014-9-29,24,17,11,15,13,9,94,75,41,1024,1023,1022,31,18,10,14,5,,0.00,6,Niebla,151<br />
2014-9-30,19,18,16,16,15,14,94,87,68,1025,1023,1022,31,11,5,19,6,,0.25,7,Niebla-Lluvia,271<br />
2014-10-1,19,16,13,16,14,12,100,87,59,1028,1026,1022,11,6,0,13,5,,0.00,6,Niebla-Lluvia,270<br />
2014-10-2,21,16,11,14,13,10,100,76,47,1029,1028,1025,14,9,0,8,3,,0.00,6,Niebla,38<br />
2014-10-3,20,16,12,13,11,9,94,73,42,1029,1028,1026,26,12,5,14,8,,0.00,2,Niebla,105<br />
2014-10-4,19,14,9,10,8,6,94,67,34,1026,1023,1020,26,17,10,24,11,,0.00,1,Niebla,93<br />
2014-10-5,19,13,8,9,8,6,87,67,38,1021,1019,1019,23,15,10,16,13,,0.00,1,,97<br />
2014-10-6,19,14,10,9,8,5,94,65,30,1020,1017,1014,19,11,8,27,13,,0.00,4,,85<br />
2014-10-7,17,14,11,11,9,7,82,70,51,1014,1009,1006,18,12,9,29,18,50,0.25,6,Lluvia,140<br />
2014-10-8,19,15,11,14,11,8,94,76,45,1013,1010,1006,31,11,6,26,14,,2.03,6,Lluvia,178<br />
2014-10-9,21,18,14,16,13,12,88,72,53,1010,1007,1005,31,15,10,18,13,,0.00,7,Lluvia,187<br />
2014-10-10,19,16,12,15,12,11,94,77,51,1017,1015,1010,31,18,10,19,10,,0.00,6,Niebla-Lluvia,216<br />
2014-10-11,16,14,13,14,13,12,94,89,77,1017,1014,1012,26,7,2,14,6,,8.89,7,Lluvia,41<br />
2014-10-12,16,14,12,14,11,9,94,81,55,1016,1015,1013,31,11,5,19,11,,0.00,6,Lluvia,278<br />
2014-10-13,19,16,12,15,12,10,94,79,59,1014,1009,1007,27,17,10,19,11,,0.00,7,Lluvia,141<br />
2014-10-14,18,16,13,14,12,10,94,81,56,1009,1008,1006,31,16,10,21,6,,0.00,6,Niebla,250<br />
2014-10-15,18,14,11,13,11,7,94,78,39,1008,1007,1006,31,11,6,16,6,,0.00,5,Niebla-Lluvia,229<br />
2014-10-16,14,11,8,13,10,8,94,89,70,1007,1007,1006,31,10,1,11,5,,1.02,7,Niebla-Lluvia,172<br />
2014-10-17,17,13,10,12,11,10,100,87,61,1018,1011,1007,26,10,1,23,8,,0.00,5,Niebla-Lluvia,265<br />
2014-10-18,17,13,9,14,12,8,100,90,72,1024,1022,1018,26,7,0,13,6,,0.00,6,Niebla,174<br />
2014-10-19,22,17,11,14,12,9,94,75,48,1022,1016,1011,31,20,10,26,11,,0.51,5,Lluvia,201<br />
2014-10-20,17,14,12,13,11,10,88,77,59,1013,1012,1011,31,14,10,37,21,52,1.02,5,Lluvia,255<br />
2014-10-21,16,13,11,11,9,8,94,78,55,1011,1005,997,31,14,10,23,14,,0.00,6,Lluvia,219<br />
2014-10-22,12,10,8,10,8,7,94,90,77,1013,1004,998,31,10,3,29,18,,5.08,7,Lluvia,292<br />
2014-10-23,11,11,10,10,9,7,94,85,72,1024,1020,1013,19,9,3,13,8,,0.00,6,,27<br />
2014-10-24,9,8,7,7,6,5,93,86,77,1026,1024,1022,19,10,6,21,13,,0.00,6,,131<br />
2014-10-25,9,7,4,8,5,2,93,87,75,1023,1021,1020,16,9,3,21,13,,0.00,6,Lluvia,133<br />
2014-10-26,13,11,8,10,9,8,100,87,70,1027,1025,1022,18,10,6,14,6,,0.25,6,Niebla-Lluvia,188<br />
2014-10-27,16,12,7,10,8,4,93,77,53,1028,1026,1025,26,14,8,16,11,,0.00,6,,184<br />
2014-10-28,12,7,3,4,3,1,93,71,44,1026,1022,1017,26,19,10,18,10,,0.00,,,144<br />
2014-10-29,10,7,3,6,3,1,87,75,55,1021,1018,1016,23,11,8,16,10,,0.00,4,,214<br />
2014-10-30,11,9,7,8,7,5,93,86,74,1027,1024,1020,11,5,2,10,5,,0.00,7,Lluvia,217<br />
2014-10-31,14,11,8,11,9,7,94,87,68,1027,1024,1022,14,7,2,14,8,,0.00,6,Niebla-Lluvia,140<br />
2014-11-1,19,14,9,12,11,9,94,83,52,1023,1021,1018,26,14,9,8,3,,0.00,8,Niebla,166<br />
2014-11-2,17,12,8,10,9,7,94,79,51,1019,1015,1011,31,18,10,14,6,,0.00,,Niebla-Lluvia,170<br />
2014-11-3,17,14,10,10,9,7,88,71,51,1011,1006,1001,31,24,10,26,16,,0.00,,Lluvia,179<br />
2014-11-4,15,12,8,8,7,6,82,72,51,1002,998,996,31,23,18,21,14,,0.00,8,Lluvia,145<br />
2014-11-5,12,10,8,10,8,6,100,86,73,1005,1000,995,19,11,4,16,8,,0.00,7,Lluvia,238<br />
2014-11-6,10,9,8,9,8,6,97,86,73,1014,1010,1005,26,12,8,19,10,,0.00,7,Lluvia,247<br />
2014-11-7,11,8,5,8,6,3,98,82,52,1013,1010,1009,23,12,8,14,8,,0.00,5,Niebla-Lluvia,170<br />
2014-11-8,13,9,5,7,6,4,93,78,53,1015,1013,1010,31,14,10,21,10,,0.00,4,Niebla-Lluvia,185<br />
2014-11-9,9,7,4,8,6,3,100,92,85,1015,1013,1011,31,9,5,24,8,,0.00,7,Niebla,96<br />
2014-11-10,11,9,8,8,7,6,93,87,70,1014,1012,1010,18,9,5,16,10,,0.00,6,Lluvia,177<br />
2014-11-11,12,8,4,9,7,4,100,92,78,1015,1012,1008,19,10,0,19,8,,0.00,4,Niebla,79<br />
2014-11-12,12,10,9,10,9,9,100,95,86,1009,1006,1005,14,5,0,23,14,,0.00,7,Niebla-Lluvia,74<br />
2014-11-13,11,11,10,11,10,9,100,94,88,1016,1013,1008,14,5,2,8,3,,0.00,7,Lluvia,299<br />
2014-11-14,12,10,8,10,8,7,100,89,80,1017,1015,1013,10,5,3,32,13,,0.00,6,Lluvia,97<br />
2014-11-15,11,10,8,9,8,7,90,84,78,1013,1008,1005,14,9,6,29,21,,0.00,7,,89<br />
2014-11-16,11,9,7,9,7,6,94,88,74,1007,1004,1001,26,7,3,29,19,,0.00,7,Lluvia,98<br />
2014-11-17,11,8,5,7,6,4,97,86,64,1013,1010,1007,31,11,5,24,10,,0.00,6,Niebla,73<br />
2014-11-18,7,6,5,7,6,3,100,91,84,1014,1012,1011,10,6,3,27,19,,0.00,7,Lluvia,67<br />
2014-11-19,4,4,3,4,3,2,94,90,84,1026,1020,1013,11,7,5,19,11,,1.02,7,Lluvia,25<br />
2014-11-20,6,5,4,6,3,2,100,90,79,1029,1027,1026,13,8,5,10,5,,0.00,6,Lluvia,315<br />
2014-11-21,7,6,4,6,4,1,100,92,67,1028,1027,1025,23,6,0,11,6,,0.00,7,Niebla,313<br />
2014-11-22,6,6,5,3,2,1,87,72,60,1026,1025,1024,31,17,10,26,14,,0.00,6,Lluvia,123<br />
2014-11-23,9,6,3,4,3,2,87,80,63,1025,1023,1020,31,23,10,23,16,,0.00,,Lluvia,125<br />
2014-11-24,9,6,3,8,4,2,100,89,75,1026,1021,1017,31,13,3,21,14,,4.06,5,Niebla-Lluvia,216<br />
2014-11-25,5,3,2,5,4,2,100,98,87,1029,1027,1025,31,7,1,11,8,,0.00,7,Niebla-Lluvia,253<br />
2014-11-26,5,4,3,4,3,2,93,88,79,1028,1024,1020,26,11,8,23,11,,0.00,6,,89<br />
2014-11-27,4,2,1,2,1,-1,93,83,67,1021,1017,1016,18,9,5,27,19,,0.00,4,,97<br />
2014-11-28,2,1,0,0,-2,-4,87,79,70,1023,1020,1018,26,10,5,32,24,,0.00,6,,83<br />
2014-11-29,-1,-1,-2,-3,-4,-5,86,78,69,1024,1023,1022,18,11,9,29,24,,0.00,8,,91<br />
2014-11-30,0,-1,-2,-4,-5,-6,80,75,66,1023,1020,1018,23,11,8,34,26,42,0.00,7,,94<br />
2014-12-1,-3,-3,-3,-4,-7,-7,80,73,66,1022,1020,1018,31,14,10,35,26,,0.00,6,,91<br />
2014-12-2,-2,-3,-3,-5,-6,-7,86,75,66,1021,1019,1018,26,12,9,27,18,,0.00,7,Lluvia-Nieve,87<br />
2014-12-3,0,-1,-3,-2,-3,-5,93,84,73,1025,1023,1020,10,7,5,14,10,,0.00,7,Lluvia,48<br />
2014-12-4,4,2,-1,1,-1,-2,87,81,67,1024,1020,1018,18,8,5,21,13,,0.00,7,Lluvia,72<br />
2014-12-5,3,2,1,3,1,0,100,91,81,1020,1018,1017,10,5,1,21,11,,2.03,7,Lluvia,185<br />
2014-12-6,6,3,2,4,2,1,98,89,76,1024,1021,1019,13,9,5,13,8,,0.00,6,Lluvia,243<br />
2014-12-7,5,2,-1,3,1,-1,100,87,66,1024,1019,1013,31,9,0,19,8,,0.25,6,Niebla-Lluvia,220<br />
2014-12-8,6,3,1,4,2,-2,100,85,68,1019,1015,1012,31,11,8,27,18,,0.00,5,Lluvia,235<br />
2014-12-9,4,1,-2,1,-1,-3,100,88,70,1029,1025,1019,31,14,10,13,6,,0.00,4,Niebla,206<br />
2014-12-10,4,1,-1,2,0,-2,96,87,72,1027,1017,1013,31,13,5,29,18,48,2.03,6,Lluvia-Nieve,203<br />
2014-12-11,6,3,2,3,2,0,100,88,77,1013,1007,1003,31,15,6,34,18,,5.08,6,Lluvia-Nieve,213<br />
2014-12-12,10,6,2,6,3,1,93,78,60,1006,1000,995,31,11,10,37,24,55,0.51,6,Lluvia,215<br />
2014-12-13,7,4,3,5,2,1,93,77,59,1014,1008,999,19,10,10,27,19,,0.00,6,Lluvia,245<br />
2014-12-14,5,3,2,3,2,1,100,90,83,1017,1016,1014,19,10,3,13,5,,0.00,6,,236<br />
2014-12-15,6,3,1,3,2,-1,93,83,63,1016,1013,1010,31,13,8,29,14,,0.76,6,Lluvia,221<br />
2014-12-16,6,3,2,4,3,1,93,84,75,1013,1010,1008,31,14,10,23,14,,0.00,6,Lluvia,227<br />
2014-12-17,5,2,1,5,2,0,100,90,73,1011,1007,1003,31,12,6,21,16,,1.02,6,Lluvia,217<br />
2014-12-18,12,7,3,11,8,4,100,93,86,1009,1007,1005,27,11,6,32,16,50,0.25,7,Lluvia,227<br />
2014-12-19,12,9,5,11,8,2,100,89,69,1011,1006,1004,14,10,8,35,27,50,2.03,6,Lluvia,250<br />
2014-12-20,7,4,1,3,2,1,100,80,59,1014,1010,1007,31,11,3,40,31,61,4.06,6,Lluvia-Nieve,257<br />
2014-12-21,7,4,3,5,3,1,93,83,74,1024,1020,1014,31,15,10,34,26,53,0.00,6,Lluvia,261<br />
2014-12-22,12,9,6,9,8,5,95,87,75,1015,1009,1007,31,13,8,50,35,76,0.00,7,Lluvia,250<br />
2014-12-23,11,10,9,10,8,7,97,84,68,1012,1010,1009,31,12,5,50,34,74,1.02,7,Lluvia,255<br />
2014-12-24,9,7,4,8,6,3,93,84,70,1013,1010,1008,31,12,6,40,27,63,3.05,6,Lluvia,251<br />
2014-12-25,7,4,2,3,1,-1,93,79,53,1021,1014,1013,31,12,9,43,23,64,0.00,5,Lluvia,270<br />
2014-12-26,1,-2,-5,0,-2,-5,100,93,75,1027,1025,1022,31,10,1,14,6,,1.02,5,Niebla-Nieve,288<br />
2014-12-27,-2,-4,-6,-4,-5,-7,100,91,81,1024,1014,1010,26,14,10,24,10,,0.00,5,Niebla,91<br />
2014-12-28,-3,-6,-8,-3,-7,-9,100,89,75,1027,1022,1014,31,13,10,23,11,,0.00,5,Nieve,305<br />
2014-12-29,-2,-4,-7,-3,-4,-7,100,96,86,1034,1028,1022,31,9,1,14,8,,0.00,6,Niebla-Nieve,293<br />
2014-12-30,1,-3,-8,1,-2,-5,100,96,86,1034,1030,1029,26,7,1,14,8,,0.51,7,Lluvia-Nieve,218<br />
2014-12-31,4,2,-1,4,2,1,100,100,97,1032,1030,1029,11,3,0,19,11,,0.76,7,Niebla-Lluvia,258<br />
