
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-8-9,22,19,16,17,14,12,94,72,45,1012,1009,1002,31,14,8,32,18,45,0.00,4,Lluvia,212<br />
2014-8-10,23,19,16,18,14,11,88,75,57,1012,1005,1000,31,14,6,37,14,60,2.03,3,Lluvia,185<br />
2014-8-11,20,17,13,13,11,9,82,68,43,1013,1011,1008,31,18,9,32,21,50,2.03,2,Lluvia,224<br />
2014-8-12,20,17,13,12,11,10,88,76,47,1012,1011,1008,31,18,5,32,19,,4.06,2,Lluvia,216<br />
2014-8-13,21,16,11,13,11,9,94,69,40,1009,1006,1005,31,19,10,19,11,,0.00,2,Lluvia,234<br />
2014-8-14,20,17,13,14,12,10,94,80,57,1012,1010,1009,31,15,10,21,14,,2.03,3,Lluvia-Tormenta,224<br />
2014-8-15,19,16,12,14,12,9,94,80,59,1018,1013,1010,31,13,9,26,11,40,1.02,4,Lluvia,255<br />
2014-8-16,19,16,12,13,11,8,100,72,47,1021,1019,1018,31,15,10,26,13,,0.00,2,Lluvia,265<br />
2014-8-17,18,15,12,13,11,8,94,78,56,1019,1012,1007,31,12,2,35,23,55,0.25,5,Lluvia,227<br />
2014-8-18,18,14,12,13,10,7,94,72,44,1012,1009,1006,31,15,10,29,19,47,0.25,2,Lluvia,257<br />
2014-8-19,17,13,10,11,8,5,94,71,41,1016,1012,1009,31,13,8,27,14,,0.00,3,Lluvia,251<br />
2014-8-20,18,13,8,11,8,5,93,75,38,1017,1016,1016,31,18,6,18,10,,7.11,2,Lluvia-Tormenta,216<br />
2014-8-21,18,13,8,10,8,6,100,69,40,1018,1016,1015,31,20,8,23,11,,0.00,2,,227<br />
2014-8-22,17,13,10,13,9,7,94,75,54,1015,1013,1011,31,17,8,26,14,,2.03,3,Lluvia,219<br />
2014-8-23,17,13,10,12,9,5,94,72,40,1017,1014,1012,31,13,9,24,11,,1.02,3,Lluvia-Tormenta,254<br />
2014-8-24,18,13,9,11,8,6,87,69,42,1020,1019,1017,31,15,10,21,11,,0.00,2,Lluvia,249<br />
2014-8-25,18,14,10,13,11,8,94,80,47,1019,1013,1005,31,13,6,16,8,,6.10,6,Lluvia,167<br />
2014-8-26,17,15,13,15,13,12,94,90,81,1010,1005,1002,31,10,3,19,11,,19.05,6,Lluvia,164<br />
2014-8-27,20,14,9,16,12,8,94,83,54,1017,1015,1010,26,7,1,13,6,,0.00,4,Niebla-Lluvia,85<br />
2014-8-28,22,18,14,19,15,13,100,84,64,1016,1014,1013,26,13,4,26,11,,3.05,5,Lluvia,196<br />
2014-8-29,21,17,14,14,12,11,89,72,46,1017,1016,1015,31,17,10,24,13,,0.00,3,Lluvia,222<br />
2014-8-30,18,17,15,15,13,12,94,81,67,1017,1016,1016,31,14,4,32,19,,3.05,5,Lluvia,230<br />
2014-8-31,18,16,13,14,12,9,94,81,54,1020,1016,1015,31,13,6,27,13,47,8.89,3,Lluvia-Tormenta,273<br />
2014-9-1,22,16,10,14,11,9,94,73,42,1022,1021,1020,31,12,6,11,6,,0.00,3,Lluvia,243<br />
2014-9-2,21,18,14,15,13,12,94,77,47,1024,1022,1021,31,10,3,16,3,,0.00,3,,62<br />
2014-9-3,21,17,12,14,12,11,100,77,45,1024,1022,1020,31,10,0,21,8,39,0.00,4,Niebla,70<br />
2014-9-4,21,17,12,17,13,11,94,79,53,1021,1018,1016,19,10,1,18,5,,0.00,6,Niebla,93<br />
2014-9-5,24,20,17,17,15,13,94,75,45,1016,1014,1013,18,10,3,11,5,,0.00,4,,246<br />
2014-9-6,19,18,15,16,16,14,94,86,73,1015,1014,1013,7,4,1,11,8,,0.00,4,,301<br />
2014-9-7,21,17,12,16,13,11,100,80,50,1017,1016,1015,13,6,0,8,2,,0.00,2,Niebla,231<br />
2014-9-8,21,16,12,14,12,9,100,80,48,1021,1019,1017,31,7,0,13,5,,0.00,4,Niebla,10<br />
2014-9-9,19,14,9,12,10,8,94,78,48,1022,1021,1020,31,12,3,16,5,,0.00,3,,23<br />
2014-9-10,18,14,11,12,11,8,94,77,41,1022,1021,1019,19,11,9,14,6,,0.00,5,,45<br />
2014-9-11,20,14,9,14,11,9,95,82,53,1022,1020,1019,31,10,2,19,6,,0.00,2,,6<br />
2014-9-12,21,14,8,13,11,8,100,77,41,1024,1022,1021,31,11,3,23,6,,0.00,1,Niebla,18<br />
2014-9-13,21,16,11,13,12,10,95,78,43,1026,1024,1023,19,8,0,21,10,,0.00,4,Niebla,40<br />
2014-9-14,20,16,11,13,12,9,94,81,41,1025,1021,1018,19,7,1,14,8,,0.00,5,Niebla,52<br />
2014-9-15,23,17,11,15,12,10,94,78,43,1019,1016,1015,26,10,3,11,3,,0.00,2,Niebla,60<br />
2014-9-16,23,17,11,15,12,10,94,73,40,1016,1015,1013,31,11,3,8,3,,0.00,1,Niebla,99<br />
2014-9-17,25,18,12,15,13,11,94,72,37,1014,1012,1010,31,14,3,13,5,,0.00,2,Niebla,98<br />
2014-9-18,22,18,14,18,16,13,94,83,63,1010,1010,1009,31,13,8,14,6,,0.51,2,Lluvia,131<br />
2014-9-19,26,19,13,17,15,13,100,76,45,1013,1011,1010,31,12,5,11,5,27,0.00,1,Niebla,219<br />
2014-9-20,23,19,15,17,16,14,94,80,55,1016,1014,1013,19,8,5,14,6,,0.00,2,Niebla-Tormenta,278<br />
2014-9-21,18,14,12,16,12,9,94,80,47,1022,1019,1016,19,9,2,26,11,37,7.11,5,Lluvia,330<br />
2014-9-22,17,13,11,11,9,6,94,72,44,1024,1023,1022,19,11,8,26,13,39,0.00,3,Lluvia,314<br />
2014-9-23,18,13,8,10,8,7,94,75,44,1024,1021,1017,13,9,5,10,5,,0.00,3,,205<br />
2014-9-24,14,12,9,12,10,8,94,84,75,1018,1014,1011,19,8,5,26,11,,2.03,4,Lluvia,224<br />
2014-9-25,17,13,9,11,9,8,94,75,48,1023,1020,1014,31,14,10,23,13,,0.00,2,,254<br />
2014-9-26,17,14,12,15,12,9,94,81,68,1027,1024,1022,31,14,4,21,14,,0.25,5,Lluvia,236<br />
2014-9-27,20,17,14,15,13,12,94,81,60,1029,1027,1026,31,9,3,10,5,,0.00,4,,143<br />
2014-9-28,22,17,11,16,13,9,94,76,52,1026,1023,1021,27,14,8,11,6,,0.00,,Niebla,151<br />
2014-9-29,18,16,14,16,13,11,94,81,70,1023,1022,1020,31,14,8,23,11,,0.00,3,Lluvia,197<br />
2014-9-30,21,18,15,15,14,13,94,78,55,1026,1025,1023,26,11,5,14,10,,0.00,4,Lluvia,229<br />
2014-10-1,22,17,11,15,13,10,94,76,48,1028,1026,1023,31,12,5,14,10,,0.00,2,,228<br />
2014-10-2,21,17,12,15,13,11,94,79,47,1030,1028,1025,19,12,9,11,6,,0.00,4,,221<br />
2014-10-3,23,18,13,16,13,12,94,76,44,1028,1024,1020,26,10,6,10,3,,0.00,1,,138<br />
2014-10-4,22,17,12,13,12,10,94,71,43,1021,1016,1013,26,15,5,26,13,37,3.05,4,Lluvia,185<br />
2014-10-5,13,12,11,11,9,9,94,84,67,1020,1018,1015,31,12,6,19,10,,0.25,6,Lluvia,26<br />
2014-10-6,16,13,11,11,10,7,94,80,59,1015,1009,1003,31,10,2,23,10,29,1.02,6,Lluvia,163<br />
2014-10-7,14,12,9,11,9,7,94,79,54,1007,1001,998,26,12,5,40,19,55,1.02,4,Lluvia-Tormenta,206<br />
2014-10-8,17,12,8,15,11,6,94,84,73,1008,1003,999,31,14,9,35,18,60,3.05,4,Lluvia,180<br />
2014-10-9,17,15,13,13,12,9,88,78,54,1009,1005,1000,26,16,8,29,19,48,0.76,2,Lluvia,206<br />
2014-10-10,17,14,12,12,10,9,88,76,52,1015,1013,1009,26,19,10,23,16,,0.00,1,,201<br />
2014-10-11,15,12,9,13,11,8,94,87,76,1015,1013,1011,19,10,2,16,8,,5.08,4,Lluvia,191<br />
2014-10-12,16,12,8,12,10,8,94,85,69,1015,1012,1005,14,9,3,14,10,,0.51,5,Niebla-Lluvia,123<br />
2014-10-13,17,14,12,13,11,8,94,77,58,1006,1004,1002,31,11,5,29,14,40,0.00,4,,182<br />
2014-10-14,14,12,9,11,9,7,88,77,62,1008,1006,1005,31,12,8,26,19,,0.00,5,Lluvia,205<br />
2014-10-15,17,13,11,11,10,9,94,79,50,1008,1007,1005,31,14,10,18,13,,0.51,3,Lluvia,205<br />
2014-10-16,17,14,12,13,12,11,94,83,64,1007,1005,1002,19,12,3,26,14,,1.02,4,Lluvia,209<br />
2014-10-17,18,16,13,13,12,12,94,83,64,1017,1012,1007,31,14,6,21,11,,0.00,4,Lluvia,206<br />
2014-10-18,23,18,13,16,13,11,94,76,49,1018,1017,1015,31,31,31,26,16,,0.00,,,180<br />
2014-10-19,22,18,15,16,14,11,88,75,55,1018,1016,1015,31,22,10,26,18,,0.00,3,Lluvia,219<br />
2014-10-20,17,14,12,12,11,9,88,80,59,1019,1017,1014,31,15,10,23,18,,1.02,4,Lluvia,237<br />
2014-10-21,14,11,8,12,8,4,94,80,61,1015,1008,1001,31,12,3,43,23,72,6.10,5,Lluvia-Tormenta,241<br />
2014-10-22,12,10,7,7,4,3,87,69,56,1024,1020,1013,29,14,8,29,23,48,2.03,3,Lluvia,288<br />
2014-10-23,13,11,8,10,8,6,88,81,70,1024,1023,1022,19,11,10,19,13,,0.00,6,,212<br />
2014-10-24,13,12,11,10,8,6,94,78,61,1022,1019,1017,26,12,4,23,18,,0.25,6,Lluvia,199<br />
2014-10-25,15,13,11,12,10,7,94,85,61,1023,1019,1016,31,8,3,21,16,,0.76,6,Lluvia,225<br />
2014-10-26,16,13,11,11,9,8,94,81,63,1026,1024,1023,31,13,10,23,11,,0.00,5,,207<br />
2014-10-27,17,13,10,12,10,8,94,81,53,1025,1023,1021,26,12,6,18,10,,0.00,4,,189<br />
2014-10-28,13,10,7,8,7,5,93,81,60,1022,1018,1015,16,9,3,23,14,,0.00,5,,195<br />
2014-10-29,12,10,8,10,8,6,94,88,77,1021,1017,1015,11,5,2,23,11,,3.05,7,Lluvia,206<br />
2014-10-30,17,14,11,14,11,9,94,85,75,1023,1022,1020,18,8,3,14,6,,0.00,6,Lluvia,181<br />
2014-10-31,18,15,12,13,11,9,88,77,59,1023,1021,1020,31,25,10,21,11,,0.00,,,181<br />
2014-11-1,19,16,13,13,11,9,88,73,54,1020,1018,1016,31,29,26,21,16,,0.00,,,195<br />
2014-11-2,17,14,12,12,11,9,88,76,52,1016,1012,1005,31,15,10,35,18,39,0.00,2,Lluvia,204<br />
2014-11-3,14,12,9,12,9,7,88,78,58,1005,998,992,31,14,6,40,27,61,1.02,3,Lluvia,203<br />
2014-11-4,10,8,7,8,7,6,93,85,75,997,995,992,31,14,10,14,11,,0.00,2,Lluvia,195<br />
2014-11-5,11,8,6,7,5,4,93,84,68,1007,1002,997,26,12,1,21,10,,0.25,5,Niebla-Lluvia,194<br />
2014-11-6,11,8,5,7,4,3,93,83,56,1011,1010,1007,31,10,3,19,10,,0.00,5,Lluvia,198<br />
2014-11-7,10,8,5,7,5,3,87,79,61,1009,1003,1000,31,19,9,32,19,,1.02,4,Lluvia,182<br />
2014-11-8,12,9,7,7,7,5,87,78,62,1010,1008,1005,31,16,10,29,21,,0.00,1,Lluvia,183<br />
2014-11-9,12,10,8,8,7,5,87,77,61,1008,1006,1005,31,16,10,19,13,,0.25,4,Lluvia,172<br />
2014-11-10,12,9,7,8,6,5,93,79,57,1010,1009,1008,31,15,10,23,13,39,0.00,3,Lluvia,192<br />
2014-11-11,14,9,4,10,7,3,93,80,64,1009,1004,1000,31,19,9,16,11,,0.00,2,,133<br />
2014-11-12,13,9,6,9,7,4,93,78,59,1009,1003,999,31,20,10,19,14,,0.00,1,Lluvia,182<br />
2014-11-13,12,9,5,8,6,4,93,83,67,1012,1010,1009,31,23,11,21,11,,0.00,,,157<br />
2014-11-14,11,9,6,8,7,5,93,85,69,1010,1005,1003,14,8,5,19,11,,5.08,7,Lluvia,143<br />
2014-11-15,11,9,7,9,7,6,94,88,70,1004,1002,1000,31,9,1,19,6,,4.06,5,Lluvia,182<br />
2014-11-16,10,8,7,8,6,5,93,87,78,1002,1000,999,19,11,3,11,5,,0.51,4,Niebla-Lluvia,162<br />
2014-11-17,11,8,6,7,6,6,93,82,67,1007,1003,999,31,12,9,18,10,,0.00,5,Lluvia,134<br />
2014-11-18,8,7,6,7,6,4,93,89,79,1014,1010,1007,19,5,2,10,5,,2.03,6,Lluvia,52<br />
2014-11-19,9,7,5,7,6,3,93,87,75,1025,1020,1014,11,5,2,6,5,,0.00,6,,73<br />
2014-11-20,7,5,3,6,3,2,93,90,84,1027,1025,1024,6,2,0,14,5,,0.00,4,Niebla,78<br />
2014-11-21,7,3,0,5,2,0,100,89,78,1025,1021,1017,10,4,0,11,5,,0.00,6,Niebla,97<br />
2014-11-22,14,10,5,10,7,4,93,83,65,1018,1017,1016,19,12,6,16,10,,0.00,,Niebla,161<br />
2014-11-23,15,12,9,11,9,8,94,82,67,1018,1016,1014,19,14,3,23,10,,0.00,6,Lluvia,182<br />
2014-11-24,11,7,3,8,4,0,100,80,53,1028,1025,1018,31,15,5,21,8,,0.00,3,Lluvia,4<br />
2014-11-25,8,3,-1,4,1,-2,100,81,62,1027,1022,1017,19,10,2,18,8,,0.51,1,Niebla,87<br />
2014-11-26,9,7,4,8,4,2,93,87,74,1018,1013,1010,19,6,2,11,8,,1.02,6,Lluvia,111<br />
2014-11-27,11,9,7,8,7,7,93,88,80,1010,1007,1005,14,8,3,13,10,,0.51,5,Lluvia,135<br />
2014-11-28,11,7,4,8,6,2,93,85,74,1010,1006,1004,13,9,5,19,10,,0.00,4,Lluvia,97<br />
2014-11-29,7,4,1,4,2,0,93,85,68,1015,1012,1010,14,8,3,11,6,,0.00,,,90<br />
2014-11-30,2,1,0,2,1,-1,100,91,81,1014,1012,1011,10,3,0,11,6,,0.76,7,Niebla-Lluvia,124<br />
2014-12-1,3,2,2,2,1,0,93,87,79,1012,1011,1010,10,5,3,18,13,,0.00,6,Lluvia-Nieve,46<br />
2014-12-2,1,1,1,1,0,-1,93,89,79,1019,1014,1011,5,3,1,14,10,,0.25,7,Lluvia-Nieve,29<br />
2014-12-3,1,-1,-2,-1,-2,-4,93,85,78,1022,1020,1019,6,4,2,19,11,,0.00,7,Nieve,42<br />
2014-12-4,2,0,-2,0,-2,-4,93,85,80,1021,1017,1015,5,3,2,13,8,,0.00,7,Lluvia-Nieve,85<br />
2014-12-5,5,3,2,3,2,0,93,86,72,1021,1018,1016,7,5,2,14,8,,1.02,6,Lluvia,209<br />
2014-12-6,8,4,0,5,3,-1,100,85,66,1027,1024,1020,26,11,4,14,10,,0.51,4,Lluvia,291<br />
2014-12-7,6,2,-1,4,1,-2,93,85,70,1026,1020,1016,31,12,5,29,16,,3.05,6,Lluvia,217<br />
2014-12-8,4,2,1,2,0,-2,93,82,72,1021,1019,1017,26,13,5,24,14,,0.51,4,Lluvia,236<br />
2014-12-9,6,3,1,4,2,-1,93,83,66,1029,1026,1021,19,12,9,27,13,,0.00,3,Lluvia-Nieve,242<br />
2014-12-10,9,7,4,6,2,-1,93,75,52,1024,1017,1015,31,14,3,37,27,58,0.51,4,Lluvia,231<br />
2014-12-11,8,6,4,5,3,1,87,79,62,1016,1011,1008,31,17,10,40,27,63,0.00,4,Lluvia,233<br />
2014-12-12,9,8,6,8,6,3,93,82,67,1009,1000,996,31,13,3,48,34,74,19.05,6,Lluvia,234<br />
2014-12-13,5,3,1,3,2,-1,93,83,71,1015,1010,1004,31,18,8,11,8,,0.00,4,,206<br />
2014-12-14,6,3,0,2,0,-1,93,83,60,1018,1016,1014,19,8,0,23,11,,0.00,4,Niebla,202<br />
2014-12-15,7,4,1,5,3,-1,93,84,69,1015,1013,1011,31,10,5,32,19,,0.51,6,Lluvia,210<br />
2014-12-16,7,5,3,6,3,1,100,83,67,1016,1014,1012,31,11,3,19,13,,0.00,4,,242<br />
2014-12-17,11,7,3,10,6,2,100,86,72,1015,1008,1004,19,9,3,32,19,48,3.05,7,Lluvia,227<br />
2014-12-18,12,11,10,11,9,8,94,89,77,1014,1012,1010,31,9,2,45,23,64,0.76,7,Lluvia,239<br />
2014-12-19,11,8,5,10,7,2,94,84,65,1022,1015,1011,31,12,1,40,31,58,9.91,6,Lluvia,252<br />
2014-12-20,8,6,4,4,2,1,87,74,57,1029,1024,1022,31,19,10,34,24,29,0.25,4,Lluvia,260<br />
2014-12-21,8,6,3,6,4,2,93,84,68,1031,1028,1024,31,11,5,39,19,58,0.25,5,Lluvia,230<br />
2014-12-22,12,9,7,9,7,5,88,82,68,1025,1021,1019,31,14,10,47,39,66,0.00,7,Lluvia,235<br />
2014-12-23,10,9,9,8,7,5,87,80,66,1022,1020,1018,19,12,6,37,29,52,0.25,6,Lluvia,233<br />
2014-12-24,9,7,5,8,5,0,100,78,60,1022,1017,1015,31,12,2,39,29,61,3.05,6,Lluvia,244<br />
2014-12-25,7,5,3,5,2,0,93,78,62,1030,1026,1022,31,15,9,26,19,,0.25,3,Lluvia,268<br />
2014-12-26,5,3,2,3,1,0,93,84,67,1031,1027,1014,13,9,5,26,11,48,1.02,3,Lluvia,219<br />
2014-12-27,4,1,-2,3,-1,-5,93,87,76,1014,999,992,26,6,1,34,23,52,7.87,7,Lluvia-Nieve,46<br />
2014-12-28,-3,-4,-7,-4,-7,-9,93,76,57,1036,1025,1007,31,16,6,29,19,,0.00,5,,32<br />
2014-12-29,4,-2,-8,2,-1,-7,100,84,68,1039,1035,1033,14,9,5,27,13,,2.03,4,Lluvia-Nieve,276<br />
2014-12-30,4,2,1,4,1,-1,100,89,76,1039,1037,1035,13,9,5,16,11,,0.00,5,Lluvia,246<br />
2014-12-31,6,3,1,2,1,-1,93,84,67,1037,1035,1034,19,12,6,14,11,,0.00,3,,224<br />
