CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
9/15/15,19,17,14,15,13,10,88,81,64,1008,1003,991,10,10,8,34,24,,0,7,Rain,186
9/16/15,20,18,16,17,15,13,94,82,68,996,992,989,10,9,3,53,32,72,0,6,Rain-Thunderstorm,201
9/17/15,19,17,15,14,12,10,94,76,56,1014,1005,996,10,10,6,35,26,55,0,6,Rain,266
9/18/15,19,17,15,15,13,10,88,77,68,1022,1017,1014,10,10,10,34,19,50,0,6,Rain-Thunderstorm,249
9/19/15,19,17,14,13,12,10,88,75,59,1027,1025,1022,10,10,10,23,11,,0,7,Rain,312
9/20/15,20,15,10,14,12,9,100,80,60,1027,1025,1022,10,10,10,14,10,,0,3,,17
9/21/15,20,15,10,14,12,9,94,79,64,1022,1017,1014,10,10,10,23,10,,0,6,,202
9/22/15,18,16,14,14,12,9,94,76,63,1014,1011,1009,10,10,9,45,27,55,0,6,Rain,281
9/23/15,17,13,9,10,8,7,93,71,55,1020,1017,1013,10,10,10,26,14,,0,2,,325
9/24/15,19,16,13,16,13,9,94,82,72,1022,1021,1019,10,9,2,21,10,,0,7,Rain,235
9/25/15,19,16,13,15,12,10,94,81,56,1024,1023,1022,10,9,0,16,8,,0,3,Fog,22
9/26/15,21,14,9,12,9,8,93,72,49,1023,1022,1021,10,10,10,27,16,,0,1,,45
9/27/15,21,14,9,10,9,7,93,71,46,1026,1024,1023,10,10,10,27,18,,0,2,,37
9/28/15,21,16,10,10,7,6,82,62,38,1027,1026,1024,,,,34,21,,0,,,53
9/29/15,19,13,7,8,7,4,81,62,43,1024,1022,1020,,,,39,23,,0,,,53
9/30/15,22,16,10,9,8,7,82,61,38,1023,1021,1020,,,,27,21,,0,,,68
10/1/15,19,13,8,8,6,4,87,64,37,1023,1022,1020,,,,24,18,,0,,,40
10/2/15,17,11,6,8,6,4,93,71,48,1020,1018,1017,8,8,8,14,11,,0,,,51
10/3/15,17,12,8,12,9,7,94,80,63,1017,1016,1015,10,9,6,19,8,,0,6,,203
10/4/15,17,13,9,16,10,7,94,86,72,1018,1013,1009,10,9,5,32,11,,0,7,Rain,145
10/5/15,20,18,15,18,16,13,94,89,77,1011,1007,1004,10,9,6,37,18,52,0,7,Rain-Thunderstorm,163
10/6/15,19,17,15,17,14,10,94,82,72,1012,1005,1001,10,10,7,42,23,63,0,7,Thunderstorm,227
10/7/15,17,16,14,13,11,9,82,73,63,1021,1017,1013,10,10,10,37,23,,0,7,,274
10/8/15,18,14,11,11,10,8,94,76,55,1022,1021,1020,10,10,10,14,6,,0,5,,35
10/9/15,18,13,8,9,7,6,87,70,48,1021,1018,1015,10,10,10,26,14,,0,1,,63
10/10/15,19,13,8,12,9,7,93,78,60,1015,1011,1009,,,,23,16,,0,,,69
10/11/15,19,14,9,11,9,8,94,80,59,1010,1008,1007,9,7,3,29,21,,0,,,60
10/12/15,18,13,9,11,9,8,94,81,59,1016,1013,1010,10,7,5,26,18,,0,6,,24
10/13/15,15,12,8,9,7,3,94,76,48,1021,1019,1017,10,8,4,29,16,,0,4,,14
10/14/15,14,10,6,7,4,3,87,71,51,1021,1021,1019,10,10,10,27,16,,0,4,,12
10/15/15,14,9,4,9,6,1,87,74,51,1021,1019,1017,10,10,10,26,14,,0,5,,10
10/16/15,12,6,1,10,3,0,93,79,58,1021,1020,1019,10,9,6,14,8,,0,4,,7
10/17/15,14,10,7,9,7,6,94,80,63,1019,1017,1015,10,7,5,23,11,,0,5,,58
10/18/15,16,11,7,8,6,5,87,75,52,1016,1015,1014,,,,29,19,,0,,,63
10/19/15,16,11,6,7,6,4,93,72,45,1020,1017,1015,,,,39,24,58,0,,,49
10/20/15,15,11,8,11,8,7,93,80,67,1025,1023,1020,10,8,5,26,19,,0,7,,18
10/21/15,14,10,7,9,8,5,93,80,67,1025,1024,1022,10,10,10,21,13,,0,7,,343
10/22/15,15,13,12,12,11,8,94,85,77,1025,1023,1021,10,10,6,24,8,,0,8,Rain,286
10/23/15,17,13,11,11,9,7,94,77,59,1025,1022,1017,10,10,6,14,6,,0,7,,135
10/24/15,17,12,8,14,11,7,94,88,77,1023,1017,1014,10,9,6,19,11,,0,6,,176
10/25/15,16,13,10,13,11,8,94,84,68,1025,1023,1018,10,10,10,21,13,,0,7,,49
10/26/15,21,16,10,12,11,9,94,75,53,1017,1011,1009,,,,32,19,,0,,,131
10/27/15,16,13,10,14,12,9,94,86,77,1010,1008,1007,10,9,5,26,18,,0,7,Rain,158
10/28/15,16,13,10,12,11,9,100,89,68,1013,1010,1008,10,8,0,23,11,,0,6,Fog-Rain,181
10/29/15,17,13,11,14,11,10,94,83,72,1017,1015,1013,10,10,10,23,14,,0,6,Rain,154
10/30/15,20,17,13,12,10,9,82,68,56,1017,1016,1015,,,,27,19,,0,,,127
10/31/15,22,17,12,12,9,7,82,66,50,1024,1018,1015,,,,23,18,,0,,,129
11/1/15,22,16,10,10,7,4,77,55,31,1026,1025,1023,,,,27,18,,0,,,108
11/2/15,21,14,8,12,7,5,82,62,46,1023,1019,1014,10,10,10,32,19,,0,8,Rain,107
11/3/15,18,16,13,14,12,11,94,84,64,1015,1012,1010,10,9,5,37,21,58,0,7,Rain,150
11/4/15,18,17,15,14,13,12,94,86,73,1019,1017,1015,10,9,8,23,16,,0,7,,180
11/5/15,16,14,13,15,13,12,100,88,77,1021,1018,1017,10,9,5,24,19,,0,8,Rain,170
11/6/15,18,17,16,16,14,14,100,90,77,1026,1023,1021,10,9,3,19,13,,0,8,Rain,185
11/7/15,19,17,14,16,14,12,94,88,77,1028,1025,1023,10,9,5,21,10,,0,7,,181
11/8/15,21,16,12,15,14,11,100,85,64,1028,1025,1023,10,6,0,23,10,,0,7,Fog,166
11/9/15,18,17,15,16,14,13,94,89,77,1033,1031,1027,10,10,6,14,10,,0,7,,237
11/10/15,17,14,13,14,13,12,94,91,82,1032,1029,1028,10,9,0,19,10,,0,7,Fog,184
11/11/15,17,13,10,14,12,10,100,93,77,1028,1027,1026,10,5,0,8,5,,0,7,Fog,149
11/12/15,18,14,12,13,12,11,94,87,68,1027,1025,1024,10,7,1,11,5,,0,8,,187
11/13/15,17,14,12,15,12,8,94,87,67,1035,1030,1026,10,8,5,24,14,,0,8,Rain,223
11/14/15,15,11,7,10,8,6,100,80,67,1035,1033,1029,10,10,10,19,8,,0,6,,158
11/15/15,15,12,9,12,10,8,94,86,72,1029,1025,1022,10,9,0,19,11,,0,7,Fog,181
11/16/15,17,16,14,14,12,10,94,80,72,1022,1021,1020,10,10,6,24,16,,0,7,Rain,239
11/17/15,17,16,15,15,14,13,94,91,82,1024,1021,1020,10,9,2,34,24,,0,8,Rain,228
11/18/15,16,14,14,15,14,12,94,92,82,1026,1025,1024,10,8,2,29,16,,0,7,Rain,241
11/19/15,17,16,16,16,15,14,94,93,88,1026,1025,1024,10,8,3,27,19,,0,8,Rain,244
11/20/15,16,13,10,15,13,9,94,89,82,1025,1017,1011,10,9,2,48,32,74,0,8,Rain,263
11/21/15,11,9,7,9,3,0,88,69,57,1015,1012,1008,10,10,10,47,32,61,0,5,Rain,331
11/22/15,8,6,3,3,1,-2,87,74,50,1021,1016,1013,,,,35,16,,0,,,34
11/23/15,8,4,1,4,2,0,93,81,66,1027,1024,1021,10,10,7,23,8,,0,5,,71
11/24/15,13,7,1,12,6,0,100,91,77,1027,1023,1018,10,8,2,29,14,,0,7,Rain,184
11/25/15,13,12,11,10,9,9,94,86,77,1019,1017,1016,10,10,10,34,23,,0,7,,315
11/26/15,13,11,9,10,9,8,94,87,77,1023,1021,1019,10,10,6,27,19,,0,8,Rain,348
11/27/15,12,9,7,11,8,6,100,88,72,1022,1019,1015,10,9,2,21,8,,0,8,Rain,198
11/28/15,12,10,8,9,4,0,88,69,47,1026,1023,1016,10,10,10,42,29,,0,6,Rain,301
11/29/15,15,13,12,11,9,7,88,78,67,1032,1028,1025,10,10,5,34,27,55,0,7,Rain,256
11/30/15,15,14,13,12,10,7,88,78,63,1033,1032,1031,10,10,10,24,19,,0,8,,248
12/1/15,15,12,9,10,8,6,87,72,55,1033,1032,1030,10,10,10,13,10,,0,8,,202
12/2/15,13,8,4,7,6,3,93,81,58,1030,1029,1028,,,,11,6,,0,,,146
12/3/15,10,7,4,8,5,2,93,88,81,1029,1027,1025,10,7,5,26,13,,0,5,,145
12/4/15,14,9,4,12,7,2,94,81,62,1036,1033,1026,10,10,8,26,14,,0,7,Rain,5
12/5/15,11,6,2,9,5,1,100,92,87,1035,1031,1027,10,6,0,21,10,,0,7,Fog,146
12/6/15,13,10,8,10,9,7,94,89,77,1028,1026,1025,10,6,4,29,19,,0,7,,161
12/7/15,15,12,9,10,8,7,94,81,67,1027,1026,1024,9,8,7,29,18,,0,,,146
12/8/15,13,11,9,12,9,8,94,89,82,1036,1029,1026,10,9,5,24,16,,0,6,Rain,192
12/9/15,13,8,4,9,6,2,100,86,67,1041,1038,1036,10,9,3,14,6,,0,5,,128
12/10/15,9,4,1,7,3,-1,93,84,71,1036,1033,1031,10,10,10,23,11,,0,8,,126
12/11/15,14,11,8,10,9,6,94,83,67,1032,1031,1030,10,10,7,21,10,,0,7,Rain,209
12/12/15,13,9,6,10,7,5,100,85,67,1030,1026,1022,10,3,0,16,10,,0,7,Fog,151
12/13/15,10,8,5,7,5,3,93,86,81,1022,1020,1017,10,9,5,16,13,,0,7,,129
12/14/15,13,9,6,8,6,4,93,80,67,1018,1016,1015,9,9,8,27,19,,0,,,148
12/15/15,12,11,10,10,8,7,94,83,72,1025,1021,1018,10,9,5,29,23,,0,7,Rain,156
12/16/15,14,12,10,11,10,9,94,87,77,1029,1027,1025,10,9,7,23,14,,0,5,Rain,160
12/17/15,14,12,11,11,9,8,94,82,77,1027,1023,1021,10,9,9,27,18,,0,6,,163
12/18/15,14,12,11,11,11,10,94,88,77,1025,1024,1023,10,9,6,21,13,,0,7,Rain,164
12/19/15,17,13,10,10,9,7,87,76,59,1023,1018,1014,,,,34,21,,0,,,149
12/20/15,14,12,11,11,10,9,94,85,72,1024,1019,1014,10,9,7,32,21,,0,8,Rain,175
12/21/15,15,13,11,11,9,7,88,79,67,1030,1028,1025,10,10,10,23,18,,0,5,Rain,215
12/22/15,13,11,10,11,9,7,94,84,76,1030,1028,1026,10,9,6,26,18,,0,7,Rain,165
12/23/15,14,12,11,12,11,10,100,91,88,1030,1027,1023,10,8,5,21,13,,0,7,Rain,169
12/24/15,15,12,10,12,10,8,94,87,77,1026,1023,1021,10,9,7,26,19,,0,7,Rain,172
12/25/15,15,12,10,10,9,8,94,84,67,1030,1028,1026,,,,24,18,,0,,,161
12/26/15,14,11,8,9,8,7,94,86,67,1030,1028,1026,9,7,5,26,16,,0,,,157
12/27/15,14,11,8,9,8,7,93,84,72,1029,1026,1023,,,,26,19,,0,,,146
12/28/15,14,12,10,9,7,7,82,75,63,1022,1019,1015,10,10,10,39,26,,0,8,Rain,153
12/29/15,14,12,10,9,8,7,88,78,67,1028,1025,1020,10,10,6,32,18,58,0,5,Rain,208
12/30/15,14,11,8,11,7,6,94,77,59,1027,1019,1012,10,9,7,34,23,,0,7,Rain,162
12/31/15,13,11,9,10,7,6,88,79,67,1024,1022,1017,10,10,8,19,13,39,0,6,Rain,212
