
BRST,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2012-8-15,26,23,20,20,19,18,88,80,65,1026,1024,1023,10,10,9,24,10,,0.00,4,Lluvia,37<br />
2012-8-16,26,23,20,19,19,18,88,75,65,1026,1024,1022,10,10,10,19,10,,0.00,1,,58<br />
2012-8-17,26,22,19,19,18,17,88,75,61,1027,1025,1023,10,10,10,26,10,,0.00,2,,65<br />
2012-8-18,25,22,19,19,18,18,94,77,65,1027,1026,1024,10,10,10,21,10,,0.00,4,,93<br />
2012-8-19,26,22,19,19,17,15,88,70,57,1028,1026,1024,10,10,10,32,11,,0.00,1,,103<br />
2012-8-20,27,22,18,18,17,16,88,73,54,1027,1024,1014,10,10,10,16,10,,0.00,1,,30<br />
2012-8-21,27,23,19,19,18,14,88,73,45,1027,1024,1022,10,10,10,19,10,,0.00,1,,48<br />
2012-8-22,27,23,19,17,16,14,78,65,45,1026,1024,1022,10,10,10,21,10,,0.00,1,,130<br />
2012-8-23,27,23,19,19,17,14,83,71,45,1026,1024,1022,10,10,10,24,11,,0.00,2,,101<br />
2012-8-24,28,24,20,18,17,16,83,69,51,1026,1024,1021,10,10,10,21,11,,0.00,1,,102<br />
2012-8-25,26,22,18,19,18,15,94,74,51,1024,1021,1018,10,10,10,21,8,,0.00,1,,262<br />
2012-8-26,25,22,19,19,18,17,94,85,61,1023,1022,1021,10,10,10,21,11,,0.00,4,,146<br />
2012-8-27,24,22,20,19,18,17,94,81,69,1023,1021,1019,10,7,4,29,13,,0.00,5,,157<br />
2012-8-28,24,21,19,20,18,17,94,81,69,1022,1020,1018,10,8,3,24,11,,0.00,7,Lluvia,165<br />
2012-8-29,24,21,18,19,18,16,100,83,65,1020,1019,1017,10,8,4,21,10,,0.00,4,,161<br />
2012-8-30,25,22,19,19,16,14,94,74,53,1024,1022,1020,10,10,6,26,11,47,0.00,5,Lluvia,253<br />
2012-8-31,23,20,18,17,14,13,94,71,53,1024,1021,1020,10,10,10,21,10,,0.00,3,,118<br />
2012-9-1,24,20,17,17,16,14,88,75,61,1020,1018,1016,,,,29,11,,0.00,,,152<br />
2012-9-2,25,21,18,19,18,18,100,82,65,1021,1019,1016,10,7,5,23,10,,0.00,3,,134<br />
2012-9-3,28,23,19,20,18,14,100,77,42,1025,1022,1019,10,8,4,35,11,,0.00,2,,180<br />
2012-9-4,24,22,20,17,15,14,83,68,57,1028,1027,1026,10,9,5,26,16,,0.00,7,,124<br />
2012-9-5,26,21,17,18,16,14,88,69,53,1024,1021,1019,,,,27,10,,0.00,,,138<br />
2012-9-6,25,21,18,18,17,16,88,75,61,1020,1018,1016,,,,24,11,,0.00,,,157<br />
2012-9-7,24,21,19,20,18,14,94,82,57,1028,1021,1017,10,7,4,23,11,,0.00,6,,134<br />
2012-9-8,29,24,20,21,20,19,100,72,55,1019,1017,1015,7,7,6,14,10,,0.00,,,253<br />
2012-9-9,33,27,22,21,19,16,94,66,46,1018,1016,1013,8,8,8,32,13,,0.00,,,22<br />
2012-9-10,25,22,20,21,20,19,94,86,78,1019,1015,1014,9,5,3,24,14,,0.00,3,,156<br />
2012-9-11,26,23,21,21,21,20,94,83,69,1015,1013,1010,10,7,5,24,10,,0.00,3,,134<br />
2012-9-12,25,23,21,21,20,19,94,81,69,1017,1015,1013,10,7,5,19,11,,0.00,5,,156<br />
2012-9-13,24,22,20,22,21,20,100,92,83,1021,1017,1013,8,5,3,23,11,,0.00,6,Lluvia-Tormenta,174<br />
2012-9-14,24,22,21,20,18,17,88,79,69,1023,1021,1019,10,10,10,19,11,,0.00,6,,137<br />
2012-9-15,27,23,20,20,19,18,88,75,61,1021,1018,1016,10,10,9,23,11,,0.00,1,,128<br />
2012-9-16,31,26,20,21,19,18,94,72,46,1018,1015,1013,,,,23,10,,0.00,,,295<br />
2012-9-17,29,24,21,21,21,19,94,81,58,1016,1013,1011,10,7,5,27,13,,0.00,1,Niebla,166<br />
2012-9-18,33,27,22,21,19,17,88,66,43,1012,1010,1008,,,,26,13,,0.00,,,155<br />
2012-9-19,37,30,23,22,19,17,88,50,36,1009,1006,1004,10,8,8,19,11,,0.00,1,,341<br />
2012-9-20,26,23,22,23,21,20,94,85,69,1014,1012,1009,8,6,4,19,10,,0.00,7,Lluvia,142<br />
2012-9-21,32,26,21,24,21,19,100,84,52,1013,1010,1007,7,5,2,26,11,,0.00,7,Lluvia-Tormenta,45<br />
2012-9-22,25,22,20,19,17,15,88,74,64,1023,1020,1016,10,10,9,19,11,,0.00,7,,168<br />
2012-9-23,27,23,20,16,16,15,78,66,48,1024,1022,1021,10,10,10,24,10,,0.00,7,,129<br />
2012-9-24,28,23,19,19,18,16,83,68,51,1020,1017,1014,10,10,10,14,8,,0.00,2,,162<br />
2012-9-25,31,26,21,22,20,19,94,74,49,1015,1012,1010,10,6,3,29,10,,0.00,7,Lluvia-Tormenta,344<br />
2012-9-26,20,18,16,19,14,9,100,80,56,1025,1021,1015,10,6,4,40,23,48,0.00,7,Lluvia,236<br />
2012-9-27,23,19,15,15,12,10,88,63,44,1028,1026,1024,10,10,10,24,16,,0.00,4,,226<br />
2012-9-28,24,20,16,15,14,12,88,66,53,1028,1027,1025,10,10,9,23,11,,0.00,3,,102<br />
2012-9-29,24,20,16,16,14,12,88,64,50,1028,1025,1023,10,10,10,26,13,,0.00,5,,113<br />
2012-9-30,26,21,16,15,14,12,77,60,42,1023,1020,1018,10,10,10,27,10,,0.00,1,,97<br />
2012-10-1,27,22,18,19,17,14,88,68,47,1018,1015,1012,,,,24,11,,0.00,,,132<br />
2012-10-2,29,24,20,20,19,18,94,70,54,1016,1015,1013,10,9,9,24,13,,0.00,1,,163<br />
2012-10-3,30,26,21,22,19,19,88,67,55,1017,1015,1013,10,10,10,24,10,,0.00,1,,150<br />
2012-10-4,29,24,21,21,19,18,88,68,58,1017,1015,1013,,,,26,8,,0.00,,,158<br />
2012-10-5,29,24,20,23,20,19,94,72,58,1017,1015,1012,10,10,10,23,8,,0.00,1,,166<br />
2012-10-6,29,26,22,20,19,18,78,66,54,1018,1016,1014,10,10,10,24,11,,0.00,1,,121<br />
2012-10-7,30,25,20,20,19,18,88,64,48,1018,1016,1014,10,10,10,21,8,,0.00,1,,150<br />
2012-10-8,30,26,22,21,19,18,88,66,55,1019,1017,1015,10,10,10,27,10,,0.00,2,,120<br />
2012-10-9,31,26,22,20,19,17,78,60,43,1016,1012,1010,10,10,10,14,8,,0.00,1,,129<br />
2012-10-10,35,29,23,20,19,16,83,54,32,1011,1009,1007,10,10,10,14,10,,0.00,1,,54<br />
2012-10-11,29,26,22,21,21,20,94,76,62,1016,1012,1010,10,7,1,34,16,,0.00,5,Niebla-Lluvia-Tormenta,176<br />
2012-10-12,25,22,20,20,19,18,94,87,73,1021,1019,1017,10,7,5,24,14,,0.00,7,Lluvia,211<br />
2012-10-13,24,21,19,22,19,18,100,91,78,1021,1020,1019,10,7,4,19,11,,0.00,7,Lluvia,166<br />
2012-10-14,26,22,19,18,17,16,94,74,54,1022,1020,1019,10,10,9,21,13,,0.00,6,,153<br />
2012-10-15,27,22,18,20,18,16,94,76,57,1020,1018,1016,10,10,10,24,10,,0.00,4,,137<br />
2012-10-16,27,23,20,19,18,17,88,69,57,1017,1014,1011,10,10,10,26,11,,0.00,1,,160<br />
2012-10-17,28,24,21,21,19,18,88,71,54,1013,1012,1010,10,10,9,23,11,,0.00,6,Lluvia,169<br />
2012-10-18,33,28,23,22,20,17,88,65,41,1016,1012,1010,10,10,10,39,14,47,0.00,3,,190<br />
2012-10-19,25,23,21,21,19,19,94,82,74,1018,1016,1014,10,9,8,23,13,,0.00,6,,165<br />
2012-10-20,27,23,20,22,21,19,94,81,70,1014,1013,1011,10,9,8,23,11,,0.00,1,,170<br />
2012-10-21,33,27,22,23,22,19,94,73,49,1011,1008,1006,10,7,1,35,13,55,0.00,5,Lluvia-Tormenta,233<br />
2012-10-22,29,26,23,23,22,21,89,77,66,1010,1006,1003,10,10,10,14,8,,0.00,6,,140<br />
2012-10-23,30,27,23,23,22,20,94,74,55,1009,1008,1004,10,9,5,32,14,47,0.00,5,Lluvia-Tormenta,327<br />
2012-10-24,31,27,22,22,20,16,89,67,43,1016,1012,1007,10,10,9,24,16,,0.00,5,,190<br />
2012-10-25,27,24,22,21,21,20,94,81,65,1017,1015,1013,10,10,9,27,13,,0.00,4,,163<br />
2012-10-26,29,26,22,25,22,21,100,84,70,1016,1014,1012,9,7,6,27,11,,0.00,5,,155<br />
2012-10-27,30,26,22,25,22,21,94,80,66,1016,1012,1009,6,5,4,23,13,,0.00,6,,161<br />
2012-10-28,31,26,22,24,22,21,94,80,66,1015,1012,1010,10,8,6,26,13,,0.00,1,,166<br />
2012-10-29,28,26,23,24,22,21,94,81,70,1013,1012,1010,10,7,5,26,16,,0.00,1,,164<br />
2012-10-30,30,27,23,25,23,22,100,84,70,1010,1007,1005,9,7,5,24,11,,0.00,1,,143<br />
2012-10-31,32,28,24,26,24,22,89,78,62,1010,1006,1003,10,7,4,26,10,,0.00,1,,149<br />
2012-11-1,27,24,23,23,22,20,94,83,74,1013,1009,1007,10,9,7,29,16,,0.00,7,,174<br />
2012-11-2,23,22,22,21,20,19,94,87,78,1016,1014,1012,10,9,6,21,6,,0.00,7,Lluvia,108<br />
2012-11-3,25,23,21,21,20,19,94,84,78,1014,1013,1011,10,9,5,24,11,,0.00,6,Lluvia,124<br />
2012-11-4,24,22,21,22,21,20,94,88,83,1012,1011,1010,10,10,9,24,13,,0.00,6,,172<br />
2012-11-5,25,23,21,22,22,21,100,90,83,1013,1011,1010,10,10,7,26,14,,0.00,6,Lluvia,161<br />
2012-11-6,26,23,22,23,22,21,100,89,83,1021,1014,1012,10,10,10,26,14,,0.00,3,,164<br />
2012-11-7,27,24,23,22,22,20,94,84,74,1015,1014,1012,10,10,10,29,14,,0.00,2,,140<br />
2012-11-8,27,24,23,23,22,21,89,83,74,1015,1012,1010,10,10,10,29,13,,0.00,3,,133<br />
2012-11-9,28,26,24,23,22,21,89,79,70,1011,1010,1008,10,10,10,21,6,,0.00,8,Lluvia,90<br />
2012-11-10,25,23,21,23,22,20,100,89,78,1012,1011,1009,10,9,5,21,6,,0.00,7,Lluvia,103<br />
2012-11-11,31,27,23,23,22,21,94,71,58,1011,1009,1007,10,10,10,13,6,,0.00,3,,68<br />
2012-11-12,31,26,22,23,22,20,94,75,58,1012,1010,1009,10,10,9,42,16,45,0.00,4,,174<br />
2012-11-13,21,19,19,21,19,19,100,99,94,1014,1011,1009,6,3,1,21,10,,0.00,7,Niebla-Lluvia,152<br />
2012-11-14,24,22,20,19,19,18,94,82,73,1015,1014,1012,10,10,9,16,8,,0.00,7,,152<br />
2012-11-15,24,21,18,19,18,17,100,86,69,1014,1013,1011,10,9,5,19,8,,0.00,7,Lluvia,146<br />
2012-11-16,23,21,19,19,19,18,94,87,78,1016,1013,1011,10,7,4,21,10,,0.00,8,Lluvia,182<br />
2012-11-17,23,21,19,20,19,18,100,88,73,1020,1017,1015,10,8,4,16,8,,0.00,6,Lluvia,172<br />
2012-11-18,25,22,19,20,19,18,100,79,65,1020,1018,1017,10,10,10,24,10,,0.00,3,Lluvia,146<br />
2012-11-19,28,24,20,20,19,19,94,73,62,1017,1014,1011,10,10,10,24,11,,0.00,1,,165<br />
2012-11-20,28,24,21,23,21,20,94,85,70,1013,1011,1009,10,10,7,19,8,,0.00,5,Lluvia,209<br />
2012-11-21,30,26,22,22,21,19,100,73,55,1016,1013,1011,10,9,4,24,11,,0.00,3,,199<br />
2012-11-22,27,23,21,22,20,18,94,79,61,1016,1014,1012,10,10,7,27,13,40,0.00,3,,153<br />
2012-11-23,27,23,21,21,21,20,94,80,65,1013,1010,1007,10,10,10,27,13,,0.00,2,,168<br />
2012-11-24,30,26,22,23,22,20,100,79,65,1012,1008,1004,10,7,3,37,13,52,0.00,4,Lluvia,198<br />
2012-11-25,25,24,23,23,22,21,94,89,78,1015,1013,1011,10,6,4,14,6,,0.00,8,Lluvia,162<br />
2012-11-26,25,23,22,23,22,21,100,92,83,1016,1015,1014,7,5,3,19,10,,0.00,8,Lluvia,162<br />
2012-11-27,25,23,21,24,21,20,100,93,83,1012,1009,1007,10,6,2,27,8,47,0.00,7,Niebla-Lluvia-Tormenta,161<br />
2012-11-28,29,24,21,22,21,20,100,83,66,1012,1008,1006,10,9,6,23,8,,0.00,4,Lluvia,158<br />
2012-11-29,28,24,20,24,22,20,100,83,70,1016,1013,1011,10,9,5,26,13,,0.00,2,,158<br />
2012-11-30,29,24,21,21,21,20,94,75,58,1017,1016,1015,10,10,10,27,13,,0.00,4,,146<br />
2012-12-1,30,27,23,22,21,20,89,75,62,1016,1013,1010,10,10,10,14,8,,0.00,3,,155<br />
2012-12-2,31,26,22,24,22,21,94,78,62,1012,1010,1009,10,10,10,24,10,,0.00,3,Lluvia,104<br />
2012-12-3,30,27,23,25,23,22,94,80,62,1014,1013,1011,10,8,5,26,11,,0.00,4,,141<br />
2012-12-4,30,27,23,24,23,22,100,78,66,1015,1013,1012,10,10,6,27,11,,0.00,1,,149<br />
2012-12-5,32,28,24,23,23,22,89,72,58,1013,1010,1007,10,10,10,24,10,,0.00,1,,156<br />
2012-12-6,33,27,21,24,22,20,94,80,55,1016,1011,1007,10,9,5,24,10,,0.00,5,Niebla-Lluvia,141<br />
2012-12-7,34,29,25,26,23,22,94,69,52,1009,1008,1006,10,10,10,29,10,,0.00,1,,126<br />
2012-12-8,34,30,27,25,24,23,89,72,56,1011,1009,1008,10,10,10,26,16,,0.00,1,,139<br />
2012-12-9,29,27,24,24,23,22,100,86,74,1014,1012,1011,10,8,4,21,14,,0.00,7,Lluvia,173<br />
2012-12-10,29,26,23,23,22,21,89,77,66,1011,1009,1007,10,9,6,29,13,,0.00,3,,169<br />
2012-12-11,36,29,23,26,23,21,94,68,55,1006,1004,1003,10,10,10,21,11,,0.00,2,,17<br />
2012-12-12,31,27,24,24,23,22,94,79,66,1011,1009,1007,10,9,5,26,11,,0.00,5,Lluvia,150<br />
2012-12-13,30,27,23,24,23,22,94,81,66,1009,1007,1005,10,8,1,35,10,53,0.00,5,Lluvia-Tormenta,207<br />
2012-12-14,31,27,23,25,23,22,100,88,70,1009,1008,1006,10,8,3,29,11,,0.00,6,Lluvia-Tormenta,85<br />
2012-12-15,30,27,24,25,24,23,100,87,74,1010,1008,1007,10,8,4,24,8,,0.00,5,Lluvia-Tormenta,8<br />
2012-12-16,31,27,23,25,24,23,100,85,66,1010,1008,1007,10,8,5,32,11,,0.00,6,Lluvia-Tormenta,156<br />
2012-12-17,36,29,23,26,24,22,100,77,44,1008,1007,1005,10,10,10,21,13,,0.00,6,,19<br />
2012-12-18,33,28,24,25,24,22,94,77,59,1012,1009,1007,10,10,10,27,13,,0.00,1,,150<br />
2012-12-19,30,27,24,25,24,22,100,84,74,1012,1010,1009,10,9,4,27,10,,0.00,4,Niebla-Lluvia-Tormenta,348<br />
2012-12-20,33,29,25,25,24,24,94,72,59,1011,1009,1007,10,10,10,23,8,,0.00,4,,180<br />
2012-12-21,33,29,25,25,23,22,94,71,59,1010,1009,1008,10,10,10,23,11,,0.00,2,,121<br />
2012-12-22,33,29,26,25,24,23,89,73,59,1014,1012,1010,10,10,9,34,13,42,0.00,3,,175<br />
2012-12-23,30,27,24,26,24,23,100,81,70,1015,1014,1013,10,8,5,24,11,,0.00,4,Niebla,157<br />
2012-12-24,31,27,24,25,23,23,94,74,62,1014,1012,1010,10,10,10,26,10,,0.00,1,,133<br />
2012-12-25,37,30,24,26,23,22,94,63,44,1010,1008,1007,10,10,10,21,10,,0.00,1,,41<br />
2012-12-26,36,31,26,26,24,22,84,64,47,1010,1008,1006,10,10,10,23,11,,0.00,1,,168<br />
2012-12-27,34,29,25,25,24,24,94,75,59,1011,1010,1008,10,10,10,45,18,55,0.00,3,Tormenta,153<br />
2012-12-28,33,28,24,25,24,23,94,77,62,1011,1010,1008,10,7,5,27,11,,0.00,2,,156<br />
2012-12-29,32,28,25,26,24,22,100,77,55,1013,1011,1009,10,7,5,26,11,,0.00,2,,80<br />
2012-12-30,31,27,24,25,24,23,94,79,66,1014,1012,1010,10,7,5,26,13,,0.00,4,Lluvia-Tormenta,15<br />
2012-12-31,33,28,24,25,23,22,100,70,55,1014,1012,1009,10,10,7,23,10,,0.00,1,,141<br />
