
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-8-11,22,17,12,14,11,9,88,68,37,1015,1014,1012,31,18,3,27,11,,4.06,4,Lluvia,241<br />
2014-8-12,21,17,12,14,12,11,94,79,51,1015,1013,1010,31,17,3,27,11,,0.51,4,Lluvia-Tormenta,228<br />
2014-8-13,22,17,13,13,12,10,100,77,38,1012,1008,1005,31,16,10,26,11,,0.25,6,,273<br />
2014-8-14,22,17,12,13,12,10,94,76,40,1014,1013,1012,31,16,3,27,13,,0.76,5,Lluvia-Tormenta,248<br />
2014-8-15,21,17,12,13,11,8,100,73,35,1020,1015,1013,31,15,8,24,13,29,2.03,4,Lluvia,284<br />
2014-8-16,23,17,11,13,11,10,94,69,36,1023,1022,1021,31,17,9,21,8,,0.00,4,,276<br />
2014-8-17,21,16,11,12,10,8,94,65,37,1021,1016,1012,31,14,10,29,11,,0.00,6,,246<br />
2014-8-18,21,17,13,12,10,7,94,63,33,1013,1012,1011,31,16,9,21,14,,0.76,5,Lluvia,277<br />
2014-8-19,19,14,8,11,8,6,94,64,33,1017,1014,1012,31,23,10,24,11,,0.00,2,Lluvia,286<br />
2014-8-20,20,13,7,10,8,6,96,65,33,1019,1017,1017,31,21,10,24,8,,0.00,3,,284<br />
2014-8-21,21,13,6,10,7,4,93,63,26,1020,1018,1016,31,12,10,19,8,,0.00,2,,258<br />
2014-8-22,21,16,11,13,9,7,94,63,31,1016,1015,1014,31,14,6,26,10,,2.03,5,Lluvia,246<br />
2014-8-23,20,17,13,13,9,6,94,68,32,1020,1016,1015,31,17,10,21,11,,0.51,5,Lluvia,278<br />
2014-8-24,21,14,7,10,8,6,94,65,34,1022,1020,1018,31,22,10,13,8,,0.25,4,,257<br />
2014-8-25,17,16,13,15,12,9,94,81,61,1019,1013,1004,26,12,2,21,10,,7.11,7,Lluvia,194<br />
2014-8-26,23,18,14,18,14,13,100,84,49,1010,1006,1005,31,13,3,23,10,,2.03,5,Lluvia,242<br />
2014-8-27,21,18,14,16,14,13,100,81,55,1016,1014,1010,31,15,10,14,10,,0.00,6,,225<br />
2014-8-28,22,19,15,18,16,13,94,80,54,1016,1015,1014,31,15,5,26,10,,1.02,6,Lluvia,214<br />
2014-8-29,23,18,13,16,13,10,97,72,35,1020,1017,1016,31,21,10,21,8,32,0.00,5,Niebla,261<br />
2014-8-30,23,17,12,14,12,10,94,74,47,1021,1019,1018,31,17,10,21,10,,0.25,6,Lluvia,256<br />
2014-8-31,22,17,12,13,11,10,94,71,44,1021,1019,1018,31,17,10,21,11,,0.25,3,Lluvia,293<br />
2014-9-1,23,16,8,13,11,8,94,69,35,1023,1021,1020,31,19,10,10,5,,0.00,3,,294<br />
2014-9-2,23,18,14,14,13,11,89,70,44,1022,1021,1020,31,18,10,14,6,,0.00,3,,40<br />
2014-9-3,23,18,12,15,13,11,88,67,40,1021,1019,1017,31,19,10,24,10,,0.00,2,,50<br />
2014-9-4,21,17,13,15,13,11,88,72,56,1018,1016,1014,26,14,10,14,11,,0.00,6,,39<br />
2014-9-5,23,20,17,15,14,13,88,70,44,1015,1014,1014,19,12,9,13,6,,0.00,7,,346<br />
2014-9-6,24,20,17,16,14,12,88,68,39,1015,1014,1013,19,9,3,10,5,,0.00,5,,345<br />
2014-9-7,26,19,13,15,14,12,95,69,32,1015,1014,1013,19,10,3,11,3,,0.00,3,Niebla,52<br />
2014-9-8,26,20,14,15,13,11,88,65,28,1018,1016,1015,26,12,6,23,6,,0.00,,,35<br />
2014-9-9,23,18,13,14,11,6,88,60,24,1020,1019,1018,31,11,3,19,13,,0.00,,,26<br />
2014-9-10,21,17,12,12,10,8,88,66,37,1020,1018,1016,31,14,8,24,14,,0.00,1,,33<br />
2014-9-11,20,14,9,11,9,7,87,65,42,1020,1018,1017,26,13,9,26,14,,0.00,4,,46<br />
2014-9-12,22,16,11,12,10,8,94,65,30,1022,1021,1019,31,12,7,21,13,,0.00,1,,33<br />
2014-9-13,23,18,13,14,12,10,94,67,37,1023,1022,1021,26,11,6,23,14,,0.00,3,,29<br />
2014-9-14,23,19,14,13,12,11,82,66,42,1022,1019,1016,26,12,10,21,14,,0.00,3,,51<br />
2014-9-15,24,19,13,15,13,11,94,70,33,1016,1014,1013,31,14,6,13,8,,0.00,1,,63<br />
2014-9-16,26,19,12,15,13,11,100,69,34,1014,1013,1011,31,18,10,10,3,,0.25,1,Niebla,83<br />
2014-9-17,26,21,16,17,14,13,82,66,41,1011,1009,1007,31,24,10,13,6,,0.00,6,,94<br />
2014-9-18,26,21,16,18,16,14,94,72,43,1010,1008,1007,26,19,10,14,6,,0.00,4,Tormenta,172<br />
2014-9-19,26,20,15,18,16,14,95,78,49,1014,1011,1010,31,24,10,16,3,,0.25,6,Niebla,161<br />
2014-9-20,27,21,14,17,15,13,94,75,41,1017,1014,1013,31,15,10,24,8,,0.00,3,Niebla-Tormenta,201<br />
2014-9-21,20,17,14,16,14,8,94,79,56,1024,1019,1016,31,12,3,23,10,,4.06,6,Lluvia,355<br />
2014-9-22,18,14,11,11,9,6,94,68,38,1025,1024,1022,26,14,9,19,14,,0.00,4,,18<br />
2014-9-23,18,13,8,9,7,5,93,67,35,1024,1021,1018,19,9,3,16,13,,0.00,4,,47<br />
2014-9-24,19,12,6,12,8,5,94,73,43,1022,1016,1014,19,10,4,24,8,34,0.25,4,Lluvia,287<br />
2014-9-25,20,13,7,11,8,6,100,72,32,1025,1022,1017,26,15,9,14,8,,0.25,2,,284<br />
2014-9-26,22,14,7,10,8,7,100,69,26,1027,1025,1024,31,25,19,13,5,,0.00,,,247<br />
2014-9-27,24,17,10,13,11,9,100,68,37,1028,1026,1023,27,17,10,19,6,,0.00,1,Niebla,70<br />
2014-9-28,24,17,11,13,12,10,94,67,37,1024,1021,1020,26,24,10,19,6,,0.00,,Niebla,185<br />
2014-9-29,22,18,15,17,14,13,94,80,58,1024,1022,1021,26,14,10,14,8,,0.51,6,Lluvia,195<br />
2014-9-30,23,19,14,16,14,13,100,81,49,1027,1025,1024,31,7,0,13,5,,0.00,3,Niebla,210<br />
2014-10-1,24,17,11,15,12,9,100,74,29,1029,1026,1024,31,13,0,13,5,,0.25,2,Niebla,261<br />
2014-10-2,23,18,13,14,13,11,94,74,47,1029,1028,1026,31,18,9,11,5,,0.00,5,,32<br />
2014-10-3,24,17,11,15,12,10,100,72,36,1027,1024,1020,31,14,8,10,3,,0.25,1,Niebla,45<br />
2014-10-4,24,17,10,15,11,9,100,74,33,1020,1016,1013,31,14,6,27,6,,1.02,5,Niebla-Lluvia,231<br />
2014-10-5,14,11,8,10,8,6,94,72,51,1020,1018,1015,31,15,10,26,18,45,0.25,6,Lluvia,8<br />
2014-10-6,15,11,6,13,8,5,100,85,49,1016,1009,1004,31,13,3,26,8,,4.06,6,Niebla-Lluvia,190<br />
2014-10-7,16,13,11,13,11,9,94,82,59,1009,1004,1001,31,15,6,29,14,48,0.76,6,Lluvia,216<br />
2014-10-8,21,16,12,16,13,10,100,89,65,1009,1004,1001,31,12,5,23,11,42,7.87,7,Lluvia,191<br />
2014-10-9,20,17,14,14,13,9,94,80,42,1011,1006,1003,31,15,10,27,14,,0.25,5,Lluvia,205<br />
2014-10-10,17,14,12,13,12,11,94,82,59,1016,1014,1011,31,13,5,13,8,,0.00,6,,188<br />
2014-10-11,19,14,11,13,12,9,100,81,51,1015,1013,1011,31,12,3,19,6,,2.03,4,Lluvia,221<br />
2014-10-12,16,12,9,14,11,8,100,87,63,1015,1008,1002,31,13,5,21,6,,5.08,6,Niebla-Lluvia,76<br />
2014-10-13,18,14,11,14,11,8,95,73,43,1008,1004,1002,31,17,9,32,18,48,0.25,4,,210<br />
2014-10-14,18,12,7,8,7,6,93,71,37,1010,1009,1007,31,21,10,16,8,,0.25,2,,219<br />
2014-10-15,16,13,9,14,11,8,94,88,73,1010,1007,1005,26,15,6,14,3,,1.02,7,Lluvia,175<br />
2014-10-16,18,16,13,15,14,12,94,85,64,1008,1007,1005,31,14,8,19,13,,0.25,6,Lluvia,206<br />
2014-10-17,18,16,13,15,13,12,95,87,66,1016,1014,1008,31,15,10,14,10,,3.05,6,Lluvia,201<br />
2014-10-18,24,18,13,16,14,12,100,78,49,1019,1017,1015,31,27,19,16,8,,0.25,,,177<br />
2014-10-19,23,18,13,16,14,13,94,81,51,1021,1019,1017,31,15,10,23,10,,0.25,3,Niebla,213<br />
2014-10-20,17,14,12,14,13,11,100,88,62,1022,1020,1018,26,13,6,13,6,,1.02,5,Niebla-Lluvia,259<br />
2014-10-21,16,13,10,13,9,3,100,79,41,1021,1014,1009,31,13,5,42,18,66,3.05,4,Lluvia-Tormenta,255<br />
2014-10-22,13,9,5,7,4,2,87,69,47,1028,1025,1021,31,18,10,21,14,,0.25,6,Lluvia,281<br />
2014-10-23,14,11,8,8,7,4,82,70,43,1027,1025,1023,26,14,10,14,10,,0.00,6,,244<br />
2014-10-24,14,12,11,10,8,7,88,75,56,1023,1020,1018,31,15,10,16,8,,0.25,6,Lluvia,194<br />
2014-10-25,15,13,11,13,11,8,100,87,79,1024,1020,1018,19,10,3,8,5,,0.25,6,Niebla-Lluvia,186<br />
2014-10-26,18,14,9,13,11,8,100,87,57,1025,1024,1024,31,8,1,10,3,,0.25,5,Niebla,217<br />
2014-10-27,17,12,7,12,9,7,100,88,61,1025,1023,1020,26,9,0,11,3,,0.25,5,Niebla,158<br />
2014-10-28,11,9,8,10,8,7,100,93,84,1021,1018,1016,18,6,0,14,6,,0.25,8,Niebla-Lluvia,157<br />
2014-10-29,17,13,9,12,11,9,100,90,68,1020,1018,1016,18,5,0,11,5,,0.00,8,Niebla-Lluvia,177<br />
2014-10-30,20,14,9,12,11,9,100,79,43,1023,1022,1020,31,13,3,14,3,,0.00,4,Niebla-Lluvia,172<br />
2014-10-31,21,16,11,13,11,9,94,73,40,1023,1022,1020,26,21,18,14,3,,0.00,,,167<br />
2014-11-1,20,15,10,13,11,9,100,80,51,1021,1019,1018,31,17,10,13,6,,0.25,6,Niebla,197<br />
2014-11-2,18,16,13,14,12,12,94,84,62,1019,1014,1008,31,13,6,27,11,45,1.02,6,Lluvia,202<br />
2014-11-3,15,12,9,12,10,8,94,82,60,1008,1000,994,31,14,6,34,19,55,5.08,6,Lluvia,204<br />
2014-11-4,12,10,8,8,7,6,94,87,63,999,995,993,26,13,10,13,8,,2.03,6,Lluvia,209<br />
2014-11-5,12,8,4,6,4,3,93,80,48,1010,1004,998,31,16,10,19,10,,0.00,3,,265<br />
2014-11-6,12,8,3,6,4,2,95,79,49,1013,1011,1008,26,14,6,16,10,,0.00,3,Niebla,210<br />
2014-11-7,14,10,7,9,6,4,93,76,50,1009,1004,1001,31,14,3,29,19,,3.05,5,Lluvia,200<br />
2014-11-8,14,11,7,9,8,7,93,82,60,1011,1009,1005,26,15,10,21,13,,0.00,5,,186<br />
2014-11-9,12,10,8,9,7,6,93,80,68,1009,1006,1004,31,17,10,16,11,,0.00,6,Niebla-Lluvia,191<br />
2014-11-10,11,8,4,8,6,4,100,89,68,1012,1009,1006,31,11,0,16,6,,0.00,6,Niebla,189<br />
2014-11-11,16,11,5,8,7,4,100,78,47,1007,1001,998,31,18,8,21,6,,0.00,5,,158<br />
2014-11-12,14,11,7,8,7,6,93,76,53,1009,1003,998,31,19,10,19,13,,0.25,3,Lluvia,191<br />
2014-11-13,14,10,6,8,7,5,100,81,52,1011,1009,1006,31,15,8,21,8,,0.00,6,,156<br />
2014-11-14,11,9,8,10,8,5,100,88,76,1007,1004,1002,31,13,5,16,10,,5.08,7,Lluvia,155<br />
2014-11-15,13,11,9,9,9,8,94,90,71,1003,1002,1000,26,8,2,16,6,,12.95,6,Lluvia,185<br />
2014-11-16,10,9,8,8,8,7,100,91,80,1001,999,997,27,11,4,14,8,,6.10,7,Lluvia,168<br />
2014-11-17,10,9,8,8,7,7,100,91,77,1005,1002,999,19,10,3,13,6,,0.76,6,Lluvia,194<br />
2014-11-18,10,8,6,8,7,4,100,91,75,1013,1008,1005,26,8,0,13,6,,0.51,7,Niebla-Lluvia,95<br />
2014-11-19,7,4,2,7,5,1,100,95,88,1023,1019,1013,11,3,0,11,3,,0.00,8,Niebla-Lluvia,129<br />
2014-11-20,9,8,6,7,6,5,100,87,68,1024,1022,1021,19,9,1,16,10,,0.51,7,Niebla-Lluvia,76<br />
2014-11-21,12,9,7,8,7,6,93,85,67,1022,1019,1016,14,9,5,11,6,,0.25,6,Lluvia,98<br />
2014-11-22,15,10,5,11,8,5,100,89,64,1017,1016,1015,19,8,1,10,3,,0.00,1,Niebla,129<br />
2014-11-23,16,11,6,12,9,5,100,88,66,1018,1016,1014,27,9,0,19,3,,0.00,5,Niebla,163<br />
2014-11-24,11,10,9,10,8,5,93,81,67,1025,1023,1018,26,13,6,23,16,,0.00,7,Lluvia,35<br />
2014-11-25,11,9,8,8,7,5,93,84,72,1024,1019,1014,26,11,5,19,11,,0.25,7,Lluvia,65<br />
2014-11-26,12,11,9,12,10,8,100,94,87,1015,1012,1009,14,5,1,10,3,,5.08,7,Niebla-Lluvia,184<br />
2014-11-27,11,9,8,11,9,7,100,94,86,1010,1005,1001,18,5,0,11,3,,0.25,6,Niebla-Lluvia,118<br />
2014-11-28,13,11,8,9,8,6,100,80,56,1006,1001,999,31,18,0,23,11,,0.25,4,Niebla,93<br />
2014-11-29,9,7,5,6,4,3,93,81,67,1013,1010,1006,18,9,3,13,10,,0.00,7,,88<br />
2014-11-30,7,4,3,6,3,2,100,92,82,1014,1012,1009,6,4,2,11,8,,0.25,7,Lluvia,54<br />
2014-12-1,4,3,3,7,3,1,93,89,78,1012,1009,1006,11,7,5,27,13,45,0.51,7,Lluvia,19<br />
2014-12-2,4,3,2,2,1,0,93,84,70,1017,1013,1011,18,9,4,21,11,,0.00,8,Lluvia,15<br />
2014-12-3,3,2,1,2,1,0,93,88,77,1020,1017,1016,11,6,3,23,16,,0.51,7,Lluvia,35<br />
2014-12-4,5,3,2,3,2,0,93,86,74,1017,1014,1013,13,8,5,14,10,,0.00,7,,79<br />
2014-12-5,5,4,4,3,2,2,93,86,77,1023,1019,1015,14,10,8,11,6,24,0.00,7,Lluvia,239<br />
2014-12-6,8,6,3,3,2,1,93,80,62,1028,1025,1022,26,13,6,21,11,,0.00,4,Lluvia,343<br />
2014-12-7,6,2,-2,5,1,-2,100,91,70,1028,1024,1021,31,8,3,21,8,,0.51,7,Niebla-Lluvia,246<br />
2014-12-8,6,3,1,4,2,-1,100,90,75,1025,1022,1019,31,14,5,16,10,,1.02,5,Lluvia,264<br />
2014-12-9,7,2,-2,3,0,-3,100,85,59,1032,1029,1024,26,18,10,13,8,,0.00,3,,247<br />
2014-12-10,10,7,3,8,4,2,95,85,66,1029,1022,1020,31,11,3,26,16,,1.02,7,Lluvia,233<br />
2014-12-11,9,8,6,6,4,3,93,80,66,1021,1018,1016,31,15,8,29,18,48,0.51,6,Lluvia,232<br />
2014-12-12,11,9,7,9,7,6,100,86,75,1016,1006,1002,31,12,3,35,24,60,1.02,7,Lluvia,219<br />
2014-12-13,6,4,3,7,4,1,100,93,86,1015,1010,1006,26,9,3,19,10,,7.87,7,Lluvia,27<br />
2014-12-14,2,0,-2,2,1,-2,100,95,84,1020,1017,1015,19,3,0,11,6,,0.00,6,Niebla,265<br />
2014-12-15,5,2,0,4,2,0,100,92,84,1019,1017,1015,14,6,0,19,11,,0.51,7,Niebla-Lluvia,206<br />
2014-12-16,9,7,4,7,4,2,100,86,50,1019,1016,1014,31,8,1,13,6,,0.00,6,Niebla-Lluvia,265<br />
2014-12-17,12,8,4,11,8,3,100,91,77,1017,1012,1009,19,9,5,26,14,,7.11,7,Lluvia,243<br />
2014-12-18,14,12,11,11,10,8,100,86,70,1022,1018,1014,26,11,4,27,16,,1.02,6,Lluvia,246<br />
2014-12-19,12,10,8,11,8,3,94,82,66,1027,1021,1019,31,12,4,27,19,45,3.05,6,Lluvia,251<br />
2014-12-20,10,8,5,5,4,2,93,76,55,1033,1030,1027,31,13,10,23,11,,0.25,6,,263<br />
2014-12-21,8,6,3,5,4,3,93,79,64,1035,1033,1031,26,12,10,24,11,,0.00,6,,239<br />
2014-12-22,10,9,7,8,6,4,93,82,70,1031,1028,1027,31,13,7,26,19,,0.00,7,Lluvia,230<br />
2014-12-23,8,7,6,8,6,4,93,89,80,1027,1025,1023,19,10,5,21,14,,0.00,6,Lluvia,211<br />
2014-12-24,11,8,6,9,7,4,100,88,77,1026,1023,1021,19,9,3,24,19,,1.02,7,Lluvia,230<br />
2014-12-25,9,6,2,5,3,1,93,86,65,1033,1029,1026,31,13,10,19,10,,0.00,5,,272<br />
2014-12-26,4,2,-1,3,2,-1,100,91,78,1034,1029,1015,14,10,6,26,6,,0.00,6,Lluvia,210<br />
2014-12-27,6,4,2,7,2,0,93,80,66,1014,1004,1001,24,11,8,42,29,72,4.06,6,Lluvia,288<br />
2014-12-28,0,-2,-3,0,-6,-9,87,69,40,1036,1021,1006,19,12,5,35,24,52,0.00,6,Lluvia-Nieve,19<br />
2014-12-29,5,-1,-7,2,-3,-9,93,79,60,1041,1038,1036,19,11,10,19,11,,0.00,4,Lluvia,321<br />
2014-12-30,6,2,-1,2,0,-2,100,81,57,1041,1039,1038,26,10,0,13,8,,0.00,4,Niebla,311<br />
2014-12-31,7,3,-2,1,-1,-3,93,79,55,1038,1037,1036,19,11,4,10,5,,0.00,5,,266<br />
