
CET,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees<br />
2014-8-11,33,27,20,20,16,12,88,56,20,1015,1014,1013,19,17,11,21,5,,0.00,,,165<br />
2014-8-12,31,26,20,24,20,15,94,73,58,1014,1013,1012,11,10,10,16,5,,0.00,1,,181<br />
2014-8-13,31,26,21,24,21,19,94,76,46,1013,1010,1009,11,10,10,29,11,34,0.00,2,,168<br />
2014-8-14,28,24,22,24,19,16,94,70,44,1013,1011,1009,11,10,6,19,11,,0.00,2,Lluvia,196<br />
2014-8-15,28,24,21,20,17,14,88,67,38,1014,1013,1013,19,10,10,19,10,,0.00,2,,179<br />
2014-8-16,27,24,21,20,17,13,88,66,33,1015,1014,1013,14,11,10,16,8,34,0.00,2,,192<br />
2014-8-17,28,22,17,18,14,-2,88,61,15,1016,1015,1015,19,12,10,14,6,,0.00,1,,344<br />
2014-8-18,30,24,18,19,16,13,88,64,28,1016,1015,1015,19,13,10,13,5,,0.00,1,,186<br />
2014-8-19,30,24,19,18,13,6,88,55,21,1015,1013,1012,31,12,10,26,8,,0.00,2,,158<br />
2014-8-20,31,26,20,24,16,7,84,57,34,1014,1014,1013,19,11,10,24,6,,0.00,2,,154<br />
2014-8-21,31,27,23,22,19,13,83,62,34,1015,1014,1013,11,10,8,21,10,,0.00,2,,212<br />
2014-8-22,32,26,20,19,16,11,78,57,21,1015,1015,1014,19,11,10,14,5,,0.00,1,,196<br />
2014-8-23,31,24,19,21,16,12,83,61,28,1015,1014,1013,14,10,8,23,8,40,0.00,2,,157<br />
2014-8-24,29,24,20,22,18,15,94,71,37,1015,1014,1013,19,11,10,26,8,,0.00,2,,157<br />
2014-8-25,30,24,18,20,18,14,88,67,37,1017,1016,1015,14,10,10,19,6,,0.00,2,,238<br />
2014-8-26,30,25,20,22,19,17,89,73,48,1017,1015,1014,14,10,10,19,8,,0.00,3,,173<br />
2014-8-27,31,27,23,23,19,17,94,65,40,1014,1013,1011,31,12,10,23,13,,0.00,1,,181<br />
2014-8-28,31,26,20,22,19,17,88,70,48,1014,1012,1011,19,11,10,16,5,,0.00,2,,190<br />
2014-8-29,31,25,19,20,18,15,88,65,31,1015,1014,1014,19,11,10,14,6,,0.00,2,,323<br />
2014-8-30,31,26,19,21,19,16,88,68,40,1016,1015,1014,26,12,10,14,5,,0.00,1,,191<br />
2014-8-31,30,25,20,22,19,16,94,75,48,1015,1013,1010,19,10,10,19,6,,0.00,2,,193<br />
2014-9-1,24,20,17,22,16,11,100,79,53,1010,1004,1001,14,10,3,40,16,66,3.05,3,Lluvia-Tormenta,331<br />
2014-9-2,27,22,17,15,14,12,88,64,34,1007,1004,1002,19,11,10,29,14,48,0.00,2,,5<br />
2014-9-3,26,21,16,19,16,12,94,76,34,1010,1008,1007,31,10,10,14,6,,2.03,2,Lluvia-Tormenta,31<br />
2014-9-4,26,21,16,19,16,14,100,75,39,1011,1011,1010,14,10,10,13,5,,0.00,2,,339<br />
2014-9-5,27,22,18,19,17,13,94,72,37,1012,1010,1009,14,10,10,21,5,,0.00,2,,310<br />
2014-9-6,27,23,19,19,17,13,94,69,39,1010,1009,1008,14,10,10,19,6,,0.25,2,Lluvia,341<br />
2014-9-7,27,22,18,19,16,11,100,68,26,1013,1012,1011,14,10,10,19,6,27,0.00,1,,296<br />
2014-9-8,29,23,17,20,17,14,94,71,34,1017,1015,1013,26,12,10,19,5,,0.00,2,,276<br />
2014-9-9,29,23,18,21,19,16,94,78,37,1017,1016,1014,11,10,10,100,5,,0.00,2,,220<br />
2014-9-10,27,22,18,21,18,13,94,78,42,1015,1012,1010,14,9,6,24,6,,5.08,2,Lluvia-Tormenta,173<br />
2014-9-11,23,20,17,20,18,16,100,84,62,1011,1009,1008,14,10,7,16,6,,20.07,3,Lluvia-Tormenta,142<br />
2014-9-12,26,22,18,19,17,14,94,76,46,1012,1009,1008,11,10,10,29,8,42,0.00,2,,185<br />
2014-9-13,26,20,14,16,12,5,94,65,23,1014,1013,1012,19,11,10,14,6,,0.00,1,,352<br />
2014-9-14,26,20,14,18,12,9,88,64,26,1015,1014,1014,19,12,10,13,3,,0.00,1,,307<br />
2014-9-15,27,21,16,20,17,13,100,79,38,1016,1015,1014,10,10,10,16,3,,0.00,2,,217<br />
2014-9-16,27,23,18,20,17,12,100,74,39,1014,1014,1012,11,10,10,14,3,,0.00,2,Tormenta,215<br />
2014-9-17,27,22,17,19,17,15,94,76,48,1015,1014,1013,11,10,10,13,3,,0.00,3,,318<br />
2014-9-18,28,23,18,19,18,15,100,75,39,1016,1015,1014,19,10,7,19,5,,1.02,3,Lluvia-Tormenta,119<br />
2014-9-19,29,24,19,23,19,2,89,73,20,1020,1017,1016,11,10,10,29,6,,0.00,3,,166<br />
2014-9-20,31,27,23,24,22,21,94,78,48,1019,1017,1016,10,10,10,16,6,,0.00,3,,186<br />
2014-9-21,29,25,21,23,21,18,94,81,55,1017,1015,1014,10,10,10,21,10,37,0.00,3,,184<br />
2014-9-22,27,24,22,23,21,19,94,82,53,1014,1011,1009,10,9,5,16,11,,0.00,3,,190<br />
2014-9-23,28,22,17,20,14,8,94,64,29,1015,1011,1009,14,10,10,16,8,,0.00,3,,48<br />
2014-9-24,25,21,17,17,12,8,83,60,36,1016,1015,1014,18,10,10,13,3,,0.00,4,Lluvia-Tormenta,206<br />
2014-9-25,23,20,16,19,17,16,100,87,62,1016,1015,1014,19,10,10,19,6,,0.76,2,Lluvia-Tormenta,75<br />
2014-9-26,26,20,14,17,12,4,100,63,17,1020,1017,1016,19,11,10,11,6,,0.00,1,,10<br />
2014-9-27,26,19,13,16,11,8,88,61,22,1025,1022,1020,19,12,10,11,5,,0.00,1,,20<br />
2014-9-28,27,20,14,17,14,11,88,70,31,1027,1025,1024,11,10,10,14,5,,0.00,2,,22<br />
2014-9-29,25,21,16,17,15,13,94,73,42,1028,1027,1026,31,11,10,13,3,,0.00,1,,140<br />
2014-9-30,26,19,13,16,13,10,88,69,28,1027,1026,1025,14,10,10,13,5,,0.00,1,,140<br />
2014-10-1,25,20,14,18,15,12,94,76,45,1026,1023,1020,14,10,4,21,5,,20.07,3,Lluvia-Tormenta,170<br />
2014-10-2,24,20,16,18,16,14,100,87,65,1022,1020,1019,10,8,3,26,3,,36.07,3,Niebla-Lluvia-Tormenta,342<br />
2014-10-3,25,19,14,16,14,11,94,78,37,1020,1018,1017,19,10,4,27,3,37,12.95,2,Lluvia-Tormenta,53<br />
2014-10-4,24,19,14,17,14,11,94,76,41,1017,1015,1013,19,10,10,13,3,,0.00,2,,347<br />
2014-10-5,25,19,13,15,13,9,94,72,34,1014,1013,1012,10,10,10,13,5,,0.00,1,,37<br />
2014-10-6,25,19,13,16,13,10,94,70,32,1015,1013,1012,19,11,10,13,2,,0.00,1,,354<br />
2014-10-7,24,19,14,17,14,12,94,75,44,1019,1017,1015,11,10,10,16,5,,0.00,2,,164<br />
2014-10-8,26,20,15,18,16,13,94,78,54,1020,1019,1017,19,11,10,21,6,,0.00,2,,159<br />
2014-10-9,26,20,13,17,13,11,94,70,28,1019,1018,1017,19,11,10,19,5,,0.00,1,,165<br />
2014-10-10,26,20,14,19,14,11,94,70,29,1019,1018,1017,19,14,10,16,3,,0.00,,,179<br />
2014-10-11,26,20,14,19,14,9,94,71,36,1018,1017,1015,19,11,10,16,5,,0.00,2,,154<br />
2014-10-12,26,21,17,20,18,15,94,80,57,1017,1016,1015,11,10,8,19,5,,0.00,3,,182<br />
2014-10-13,27,22,17,19,17,15,94,75,42,1017,1015,1013,11,10,8,24,8,,0.00,2,,152<br />
2014-10-14,27,23,18,19,15,10,88,61,27,1014,1011,1008,19,10,10,29,8,,0.00,2,,150<br />
2014-10-15,27,24,22,22,18,11,94,68,42,1012,1009,1007,11,10,10,37,14,61,0.00,4,,171<br />
2014-10-16,25,22,19,20,18,17,94,79,55,1018,1015,1012,14,10,7,19,13,,7.87,3,Lluvia,195<br />
2014-10-17,26,22,18,19,18,13,94,78,35,1021,1019,1017,14,10,9,13,6,,0.00,3,Lluvia,175<br />
2014-10-18,26,21,17,19,17,15,94,76,45,1025,1022,1021,19,11,10,11,2,,0.00,1,,243<br />
2014-10-19,27,22,17,18,17,14,94,80,50,1025,1024,1023,14,10,9,11,3,,0.00,2,,287<br />
2014-10-20,26,21,16,18,16,14,94,79,48,1024,1021,1018,11,10,9,11,3,,0.00,1,,227<br />
2014-10-21,24,20,16,19,17,15,94,81,54,1018,1013,1008,14,10,10,23,5,42,0.00,3,Lluvia,172<br />
2014-10-22,20,15,10,19,7,-5,94,56,14,1010,1005,1002,14,10,8,39,16,64,0.00,2,,345<br />
2014-10-23,18,12,6,4,1,-3,76,51,16,1011,1008,1006,26,12,10,29,10,53,0.00,2,,6<br />
2014-10-24,20,14,8,9,6,3,82,58,30,1014,1010,1007,31,11,10,29,11,47,0.00,2,,11<br />
2014-10-25,21,14,9,9,7,4,87,62,28,1018,1016,1014,31,14,10,13,6,,0.00,1,,28<br />
2014-10-26,18,13,8,11,8,6,93,72,41,1022,1019,1018,19,11,10,10,5,,0.00,3,,23<br />
2014-10-27,20,14,8,9,8,5,93,70,29,1022,1021,1020,14,10,10,10,5,,0.00,2,,23<br />
2014-10-28,19,14,9,9,7,5,87,69,31,1021,1019,1018,14,10,10,10,3,,0.00,3,,14<br />
2014-10-29,19,13,8,12,9,7,100,77,47,1019,1018,1017,19,11,10,10,3,,0.00,4,,24<br />
2014-10-30,20,15,10,10,7,3,100,66,23,1021,1020,1019,19,11,10,21,5,,0.00,2,,7<br />
2014-10-31,20,14,8,7,5,3,82,59,21,1023,1022,1021,19,19,14,10,5,,0.00,,,15<br />
2014-11-1,21,14,7,12,8,6,94,76,38,1024,1023,1022,14,11,10,8,3,,0.00,1,,24<br />
2014-11-2,21,14,7,11,8,4,100,76,29,1024,1022,1021,19,11,10,10,3,,0.00,1,,45<br />
2014-11-3,21,14,9,13,10,8,95,77,35,1022,1020,1018,19,10,8,16,5,,0.00,2,,131<br />
2014-11-4,21,18,14,16,13,11,88,76,60,1018,1012,1007,11,10,6,45,24,64,0.51,2,Lluvia-Tormenta,146<br />
2014-11-5,22,19,17,19,16,14,94,79,60,1007,1005,1004,11,10,6,45,35,72,1.02,3,Lluvia-Tormenta,152<br />
2014-11-6,19,17,14,17,14,12,94,90,82,1009,1007,1006,10,8,1,23,5,47,33.02,4,Lluvia-Tormenta,115<br />
2014-11-7,20,17,14,16,13,12,94,86,57,1008,1005,1004,11,8,3,24,8,37,9.91,4,Lluvia-Tormenta,72<br />
2014-11-8,21,17,13,16,13,11,94,85,59,1011,1009,1007,19,9,0,13,5,,0.00,3,Niebla,85<br />
2014-11-9,21,17,12,14,12,9,94,76,43,1015,1013,1011,19,10,10,14,5,,0.00,2,,171<br />
2014-11-10,20,17,13,14,12,9,94,75,47,1017,1016,1015,19,11,10,27,6,,0.00,2,,138<br />
2014-11-11,20,16,12,13,12,10,94,73,52,1017,1012,1006,14,10,10,26,6,,0.00,3,,102<br />
2014-11-12,18,16,12,14,13,9,94,86,56,1006,1004,1003,11,9,3,21,8,29,4.06,3,Lluvia,125<br />
2014-11-13,17,14,11,13,12,9,94,85,68,1012,1007,1004,19,10,5,23,3,,0.51,3,Lluvia,248<br />
2014-11-14,19,13,8,13,10,7,94,82,54,1014,1013,1012,14,10,0,8,2,,0.00,2,Niebla,202<br />
2014-11-15,17,13,9,14,11,8,96,84,63,1014,1010,1006,14,10,6,37,8,50,22.10,4,Lluvia-Tormenta,154<br />
2014-11-16,18,14,11,13,11,8,94,79,41,1010,1009,1008,11,9,3,24,11,42,7.11,3,Lluvia-Tormenta,173<br />
2014-11-17,18,14,10,15,12,9,94,83,66,1011,1008,1004,10,9,6,34,14,50,1.02,3,Lluvia,161<br />
2014-11-18,18,15,12,12,11,8,88,77,45,1012,1010,1006,19,10,8,21,13,40,0.00,2,Lluvia,185<br />
2014-11-19,18,14,10,12,9,8,94,73,43,1021,1016,1012,14,10,10,13,8,,0.00,2,,283<br />
2014-11-20,17,12,7,8,7,5,93,77,41,1025,1022,1021,14,14,10,8,3,,0.00,,,28<br />
2014-11-21,18,11,5,8,6,3,93,76,29,1024,1022,1021,14,10,8,8,3,,0.00,1,,29<br />
2014-11-22,19,12,6,12,9,5,94,79,45,1025,1023,1022,14,10,10,8,2,,0.00,2,,97<br />
2014-11-23,18,14,10,13,11,9,94,87,62,1026,1025,1024,10,8,6,6,0,,0.51,3,Lluvia,118<br />
2014-11-24,19,14,10,12,11,9,94,84,54,1025,1023,1021,10,8,6,6,0,,0.00,1,,59<br />
2014-11-25,18,14,10,13,11,9,94,85,61,1023,1020,1019,10,8,5,6,0,,0.00,2,,52<br />
2014-11-26,18,15,12,15,13,10,100,90,74,1019,1016,1014,8,6,2,14,2,,12.95,4,Lluvia-Tormenta,157<br />
2014-11-27,20,16,12,16,12,11,94,85,63,1015,1013,1012,10,10,8,21,5,,1.02,3,Lluvia-Tormenta,133<br />
2014-11-28,21,17,12,12,10,6,94,66,34,1013,1010,1008,19,10,10,32,10,42,0.00,3,,106<br />
2014-11-29,19,18,17,16,13,10,88,72,52,1013,1011,1010,11,10,8,27,13,35,0.25,5,Lluvia,109<br />
2014-11-30,24,21,18,16,9,5,88,45,21,1010,1008,1005,11,9,7,34,24,53,2.03,5,Lluvia,141<br />
2014-12-1,20,16,12,17,13,10,94,78,56,1005,1002,1001,8,6,3,50,26,80,3.05,4,Lluvia-Tormenta,159<br />
2014-12-2,16,13,11,11,10,8,100,85,63,1003,1001,1000,14,8,3,32,13,50,10.92,4,Lluvia-Tormenta,90<br />
2014-12-3,16,13,12,14,12,10,88,87,78,1010,1005,1001,10,8,5,35,16,55,3.05,5,Lluvia,143<br />
2014-12-4,17,13,9,13,10,8,94,88,71,1014,1012,1010,10,10,4,23,3,45,5.08,3,Lluvia-Tormenta,84<br />
2014-12-5,12,10,8,10,9,8,94,91,81,1014,1012,1012,10,9,7,19,2,,7.11,4,Lluvia-Tormenta,108<br />
2014-12-6,14,11,8,10,8,7,94,81,54,1014,1013,1013,14,9,5,14,5,27,2.03,3,Lluvia,185<br />
2014-12-7,14,10,6,9,7,5,93,84,67,1014,1012,1011,10,10,8,11,5,,0.00,1,Lluvia-Tormenta,135<br />
2014-12-8,13,9,4,8,5,3,93,81,54,1013,1011,1010,14,10,8,11,8,,0.00,1,,30<br />
2014-12-9,14,9,3,5,3,0,100,70,33,1014,1009,1007,14,11,10,16,6,,0.00,1,,29<br />
2014-12-10,13,9,4,3,2,0,87,67,35,1019,1016,1014,14,12,10,14,10,,0.00,1,,29<br />
2014-12-11,12,8,3,6,3,2,93,80,54,1019,1017,1015,14,10,10,11,5,,0.00,3,,32<br />
2014-12-12,13,7,1,7,3,0,100,79,47,1023,1020,1018,10,10,10,8,2,,0.00,3,,55<br />
2014-12-13,16,12,7,10,8,6,93,77,44,1024,1022,1022,11,10,10,21,10,,0.00,2,,149<br />
2014-12-14,15,13,11,10,9,8,94,75,58,1023,1022,1021,11,10,10,19,8,,0.00,5,,130<br />
2014-12-15,15,13,12,12,10,8,88,76,65,1022,1019,1016,11,10,8,24,11,47,0.51,4,Lluvia,102<br />
2014-12-16,15,11,8,12,8,6,100,81,63,1016,1009,1005,11,9,3,29,18,50,13.97,4,Lluvia-Tormenta,115<br />
2014-12-17,14,11,7,9,7,5,94,83,52,1014,1011,1008,11,10,10,11,3,,0.00,2,Lluvia,30<br />
2014-12-18,15,10,6,8,7,5,93,83,52,1022,1017,1013,14,10,10,8,2,,0.00,1,,36<br />
2014-12-19,15,9,4,8,6,3,93,81,41,1025,1023,1022,31,11,10,8,3,,0.00,1,,41<br />
2014-12-20,14,10,6,11,8,5,94,88,76,1024,1022,1021,10,9,6,8,2,,0.00,3,Lluvia,42<br />
2014-12-21,14,10,6,9,7,5,94,84,55,1031,1025,1021,11,9,5,14,3,,0.00,1,Niebla,64<br />
2014-12-22,16,10,4,7,4,1,93,75,38,1032,1031,1030,14,10,10,8,0,,0.00,1,,13<br />
2014-12-23,13,9,4,8,6,3,93,79,57,1032,1030,1029,14,10,10,6,2,,0.00,5,,40<br />
2014-12-24,13,11,10,7,6,4,82,69,47,1029,1027,1025,11,10,10,11,5,,0.00,6,,49<br />
2014-12-25,14,12,9,9,8,6,94,79,51,1026,1022,1018,10,10,10,10,2,,0.25,5,,162<br />
2014-12-26,13,9,5,10,3,-8,100,68,25,1020,1017,1015,19,11,8,23,6,40,0.00,3,Lluvia,15<br />
2014-12-27,11,6,0,10,1,-7,94,68,32,1020,1012,998,14,10,6,35,13,58,1.02,4,Lluvia,126<br />
2014-12-28,8,6,4,8,3,-2,93,80,57,1004,998,995,14,10,8,26,10,48,1.02,5,Lluvia,353<br />
2014-12-29,7,3,0,-2,-6,-12,65,47,24,1021,1014,1004,19,12,10,35,21,61,0.00,3,,8<br />
2014-12-30,4,1,-2,-6,-12,-18,64,38,12,1024,1022,1020,19,12,10,39,16,66,0.00,1,,11<br />
2014-12-31,2,1,-1,-7,-9,-13,56,45,19,1024,1020,1018,19,12,10,35,21,61,0.00,1,,360<br />
